cell_line_names,anchor_names,library_names,labels
UACC-812,Taselisib,Vorinostat,0
EFM-19,Gemcitabine,Taselisib,0
MZ1-PC,Gemcitabine,Linsitinib,0
PA-TU-8902,Lapatinib,Dactolisib,0
BT-483,Docetaxel,ZM447439,0
HuP-T3,Dasatinib,Palbociclib,0
Hs-578-T,Axitinib,Bortezomib,0
HCC1954,Temozolomide,Docetaxel,0
HCT-116,SB216763,Afatinib,0
HuP-T4,Crizotinib,Linsitinib,0
BT-483,Linsitinib,Luminespib,0
SNU-C1,SB505124,Vinorelbine,0
UACC-893,Pictilisib,MK-1775,0
LS-123,AZD7762,SB216763,1
KP-3,OSI-027,Ruxolitinib,0
JIMT-1,5-Fluorouracil,Doramapimod,0
HCT-116,BMS-754807,AZD8055,0
HPAC,Erlotinib,Navitoclax,0
SW837,SB505124,Trametinib,0
DiFi,Afatinib,Dabrafenib,0
SNU-C1,Oxaliplatin,5-Fluorouracil,0
MDA-MB-468,Lapatinib,MK-2206,1
HCC1954,5-Fluorouracil,SB216763,0
JIMT-1,Bortezomib,Pictilisib,0
LS-513,MK-1775,SB216763,0
HCC1428,Luminespib,Olaparib,0
HCC1428,Sapitinib,AZD6482,0
HCC1569,Sapitinib,Venetoclax,0
COLO-824,OSI-027,Crizotinib,0
HCC2157,Vorinostat,Olaparib,0
NCI-H716,Navitoclax,5-Fluorouracil,0
HCC1187,Trametinib,MK-1775,0
UACC-893,Luminespib,SCH772984,0
COLO-824,Taselisib,Tozasertib,0
MDA-MB-175-VII,5-Fluorouracil,Entinostat,0
PANC-03-27,MK-2206,Palbociclib,0
HCC1806,Cisplatin,Docetaxel,0
MDA-MB-175-VII,AZD7762,Entinostat,0
KP-1N,Oxaliplatin,Ruxolitinib,0
CAMA-1,5-Fluorouracil,AZD7762,0
PA-TU-8988T,LGK974,Linsitinib,0
HCC1806,Docetaxel,GSK269962A,0
HCC1569,Bortezomib,Pictilisib,0
CAL-148,Crizotinib,Pictilisib,0
LS-123,5-Fluorouracil,Afatinib,0
HT-115,MK-1775,SCH772984,0
MDA-MB-157,MK-2206,Navitoclax,0
HCC1569,OSI-027,Dabrafenib,0
CAMA-1,5-Fluorouracil,Navitoclax,0
EFM-19,Taselisib,AZD6482,0
UACC-893,Vorinostat,NU7441,1
HCC1143,Lapatinib,Luminespib,0
BT-20,Sapitinib,KU-55933,0
HCC1500,Axitinib,Alpelisib,0
NCI-H716,Sapitinib,Trametinib,0
SNU-C1,AZD8055,Taselisib,0
HCC1187,Luminespib,Temozolomide,0
CAPAN-2,Lapatinib,Dactolisib,0
HCC1954,Temozolomide,Entinostat,0
LS-411N,MK-1775,Trametinib,0
MDA-MB-157,Palbociclib,Taselisib,0
ZR-75-30,Gemcitabine,AZD8055,0
LS-513,5-Fluorouracil,Sapitinib,0
HCC1187,Linsitinib,Palbociclib,0
EFM-192A,OSI-027,AZD8055,0
HT-115,AZD4547,BMS-754807,0
HCC2157,OSI-027,BI-2536,0
DU-4475,Docetaxel,Dabrafenib,0
MDA-MB-468,MK-2206,Navitoclax,0
KP-1N,Erlotinib,AZD7762,0
Hs-578-T,Sapitinib,SB216763,0
UACC-893,Taselisib,BI-2536,0
MDA-MB-453,Cisplatin,Crizotinib,0
SUIT-2,Oxaliplatin,Taselisib,0
KP-2,AZD7762,Navitoclax,0
DU-4475,MK-2206,BI-2536,0
MDA-MB-453,MK-1775,Axitinib,0
PANC-03-27,Navitoclax,LGK974,0
AU565,Vorinostat,Lapatinib,0
EFM-192A,Crizotinib,MK-2206,0
MRK-nu-1,MK-1775,Trametinib,0
CAPAN-2,Ruxolitinib,Gemcitabine,0
COLO-824,Olaparib,Axitinib,0
SW1990,Taselisib,Trametinib,1
DiFi,Linsitinib,MK-2206,0
HCC2218,OSI-027,Paclitaxel,0
PANC-10-05,Linsitinib,Olaparib,0
MDA-MB-468,Linsitinib,AZD8055,0
DU-4475,Bortezomib,Afatinib,0
BT-483,Axitinib,Entinostat,0
CAL-85-1,Gemcitabine,PF-4708671,0
MDA-MB-175-VII,Docetaxel,Trametinib,0
HCC1937,MK-1775,Alisertib,0
HCC1428,Navitoclax,SB216763,0
UACC-812,MK-2206,Docetaxel,0
AU565,Trametinib,Doramapimod,0
HCC202,Olaparib,Palbociclib,0
SNU-C1,MK-2206,AZD4547,0
MZ1-PC,Irinotecan,Linsitinib,0
HCC2218,5-Fluorouracil,Entinostat,0
SNU-175,BMS-754807,SB505124,0
PANC-10-05,Erlotinib,Palbociclib,0
PSN1,MK-1775,Crizotinib,0
PA-TU-8902,Trametinib,LGK974,0
MDA-MB-453,Luminespib,Venetoclax,0
BT-20,Temozolomide,Entinostat,0
BT-20,Taselisib,MK-1775,0
CCK-81,LGK974,SB505124,0
ZR-75-30,MK-2206,Sapitinib,0
PSN1,Dasatinib,Lapatinib,0
PA-TU-8902,Cisplatin,Crizotinib,0
HCC1187,Luminespib,PF-4708671,0
EFM-19,MK-1775,Venetoclax,0
DiFi,Afatinib,Palbociclib,0
HT-115,Vinorelbine,AZD7762,0
PSN1,Ruxolitinib,Cisplatin,0
HCC1569,Navitoclax,MK-1775,0
PANC-10-05,5-Fluorouracil,Gemcitabine,0
PL4,LGK974,Sorafenib,0
MDA-MB-453,Temozolomide,Luminespib,0
ZR-75-30,Temozolomide,Doramapimod,0
HCC1500,Vorinostat,SB216763,0
PANC-10-05,5-Fluorouracil,Cisplatin,0
LS-513,Sapitinib,LGK974,0
COLO-205,Oxaliplatin,AZD7762,1
BT-20,Linsitinib,Palbociclib,0
C2BBe1,SB216763,Navitoclax,0
BxPC-3,Irinotecan,Taselisib,0
DU-4475,Crizotinib,Gemcitabine,0
MRK-nu-1,Temozolomide,Gemcitabine,0
HCC2218,Temozolomide,GSK269962A,0
PANC-10-05,Taselisib,Gemcitabine,0
JIMT-1,MK-1775,Nilotinib,0
HCC2218,Sapitinib,Docetaxel,0
EFM-192A,Lapatinib,Luminespib,0
HCC1954,Docetaxel,BI-2536,0
SW837,Camptothecin,SCH772984,0
MZ1-PC,Irinotecan,SCH772984,0
PA-TU-8988T,Crizotinib,5-Fluorouracil,0
PSN1,MK-1775,Erlotinib,0
LS-123,Olaparib,5-Fluorouracil,0
C2BBe1,SB216763,Linsitinib,0
OCUB-M,Gemcitabine,Tozasertib,0
NCI-H747,5-Fluorouracil,Oxaliplatin,0
HCC1428,Temozolomide,Alisertib,0
ZR-75-30,Cisplatin,Ribociclib,0
CaR-1,Palbociclib,Navitoclax,0
NCI-H747,Sapitinib,BMS-754807,0
HPAC,Sorafenib,Dactolisib,0
HCC1569,Olaparib,Cisplatin,0
PANC-03-27,Palbociclib,Crizotinib,0
JIMT-1,AZD7762,Crizotinib,0
Hs-578-T,MK-2206,ZM447439,0
CAL-148,Bortezomib,Entinostat,0
HuP-T4,Irinotecan,Oxaliplatin,0
HCC2157,Taselisib,Axitinib,0
KP-3,Oxaliplatin,MK-1775,0
MDA-MB-157,5-Fluorouracil,AZD6482,0
HCC1954,OSI-027,Sorafenib,0
KP-1N,MK-2206,OSI-027,1
AU565,MK-1775,Sapitinib,0
CAMA-1,OSI-027,AZD8055,0
MRK-nu-1,OSI-027,GSK269962A,0
PANC-10-05,MK-2206,Gemcitabine,0
HCC1143,Palbociclib,Linsitinib,0
HCC1937,AZD7762,NU7441,0
MDA-MB-175-VII,Palbociclib,Pictilisib,0
PANC-03-27,Irinotecan,Paclitaxel,0
MRK-nu-1,Navitoclax,Doramapimod,0
HCC1500,Palbociclib,Sorafenib,0
UACC-893,AZD7762,Vorinostat,0
BT-483,Gemcitabine,SCH772984,0
HCC1569,Navitoclax,Docetaxel,0
BT-483,Crizotinib,Afatinib,0
HuP-T4,Sorafenib,Paclitaxel,0
HCC1954,Sapitinib,Doramapimod,0
CAL-51,Linsitinib,Axitinib,0
BT-20,Taselisib,AZD7762,0
HCC1569,Axitinib,Lapatinib,1
SUIT-2,Palbociclib,Sorafenib,0
NCI-H716,Trametinib,Crizotinib,0
PA-TU-8902,Cisplatin,Erlotinib,0
MDA-MB-468,Axitinib,Venetoclax,0
SNU-407,Vinorelbine,Crizotinib,0
EFM-19,Trametinib,SB216763,0
LS-411N,SB216763,Linsitinib,0
HCC1500,AZD7762,Docetaxel,0
HuP-T3,Paclitaxel,Oxaliplatin,0
HCC2218,Vorinostat,JQ1,0
CAL-51,MK-2206,Trametinib,0
Hs-578-T,Taselisib,Entinostat,1
HCC1806,Temozolomide,AZD6482,0
MDA-MB-157,Taselisib,Lapatinib,0
HCC1143,Bortezomib,KU-55933,0
CW-2,LGK974,Crizotinib,0
SW1990,Gemcitabine,OSI-027,0
BT-20,Vorinostat,Crizotinib,0
Hs-578-T,Temozolomide,Afatinib,0
HCC1569,PD173074,Dabrafenib,0
HCC2157,OSI-027,Afatinib,0
KP-3,Gemcitabine,Galunisertib,0
HCC1569,Axitinib,SB216763,0
HCC1569,PD173074,Crizotinib,0
NCI-H747,MK-2206,Palbociclib,0
HCC1954,PD173074,SCH772984,0
NCI-H716,Camptothecin,Afatinib,0
HCT-116,SB216763,Trametinib,0
HCC2218,5-Fluorouracil,Uprosertib,0
COLO-205,SCH772984,5-Fluorouracil,0
CAPAN-2,Palbociclib,Dactolisib,0
MRK-nu-1,Cisplatin,Palbociclib,0
HT-29,Navitoclax,Camptothecin,1
CCK-81,Olaparib,Linsitinib,0
Hs-578-T,Olaparib,Palbociclib,0
DU-4475,Docetaxel,OSI-027,0
Hs-578-T,Pictilisib,Camptothecin,0
HCC1937,5-Fluorouracil,Cisplatin,0
HCC2218,Trametinib,Dabrafenib,0
PANC-03-27,Gemcitabine,MK-1775,0
NCI-H747,MK-1775,LGK974,0
HuP-T3,AZD7762,MK-1775,1
HuP-T4,Cisplatin,Palbociclib,0
MZ1-PC,Ruxolitinib,Irinotecan,0
COLO-824,Taselisib,AZD8055,0
OCUB-M,Cisplatin,JQ1,0
HCC1954,Sapitinib,Docetaxel,0
DiFi,AZD7762,5-Fluorouracil,0
HCC1500,AZD7762,MK-1775,0
CaR-1,Crizotinib,AZD7762,0
HuP-T4,Olaparib,Galunisertib,0
HCC1569,Gemcitabine,GSK269962A,0
AU565,Lapatinib,Pictilisib,0
HCC1569,Luminespib,Taselisib,0
MRK-nu-1,Taselisib,Pictilisib,0
MDA-MB-157,Pictilisib,Dabrafenib,0
UACC-812,Vorinostat,PD173074,0
HCC2218,Lapatinib,Doramapimod,0
AU565,5-Fluorouracil,RO-3306,0
CAMA-1,Lapatinib,Linsitinib,0
HCC202,Navitoclax,Pictilisib,0
KP-3,Galunisertib,Taselisib,0
MDA-MB-157,Vorinostat,SB216763,0
CAL-148,Docetaxel,Cisplatin,0
KP-2,Lapatinib,AZD7762,0
MDA-MB-468,MK-2206,MK-1775,0
HT-115,SCH772984,Navitoclax,0
HCC1806,Olaparib,Sapitinib,0
BT-483,OSI-027,Uprosertib,0
UACC-893,Linsitinib,Crizotinib,0
HPAC,Cisplatin,Erlotinib,0
KP-2,Dasatinib,Linsitinib,1
PANC-10-05,Linsitinib,Irinotecan,0
HCC2157,OSI-027,Navitoclax,0
PANC-08-13,5-Fluorouracil,Sorafenib,0
SNU-175,Palbociclib,Oxaliplatin,0
PSN1,Irinotecan,Trametinib,0
HT-115,Trametinib,AZD7762,0
CAPAN-2,MK-1775,MK-2206,0
HCC1500,Docetaxel,Doramapimod,0
JIMT-1,Taselisib,Pictilisib,0
HCT-116,BMS-754807,Dabrafenib,0
MDA-MB-157,Luminespib,SCH772984,0
HCC1937,Trametinib,Bortezomib,0
SW1990,Lapatinib,Palbociclib,0
KP-4,OSI-027,Trametinib,0
MIA-PaCa-2,Dactolisib,Lapatinib,0
HCC1954,Trametinib,Lapatinib,0
CAMA-1,AZD7762,JQ1,0
MDA-MB-175-VII,Linsitinib,Gemcitabine,0
CAL-51,Axitinib,OSI-027,0
CAL-51,Navitoclax,Nilotinib,1
HCC1187,5-Fluorouracil,Axitinib,0
HCC2218,Temozolomide,PD173074,0
OCUB-M,Taselisib,Palbociclib,1
KP-2,Crizotinib,Cisplatin,0
HCC1500,Taselisib,Axitinib,0
HCC1806,MK-2206,Alpelisib,0
HT-115,Palbociclib,SB505124,0
NCI-H716,SB216763,Camptothecin,0
MRK-nu-1,Pictilisib,NU7441,0
HCC2218,Gemcitabine,Docetaxel,0
HT-115,AZD7762,Trametinib,0
BT-20,Bortezomib,Lapatinib,0
NCI-H747,AZD8055,SCH772984,0
Hs-578-T,MK-1775,Bortezomib,0
MDA-MB-468,Palbociclib,PD173074,0
MDA-MB-468,Navitoclax,ZM447439,0
MDA-MB-468,Crizotinib,Tozasertib,0
AU565,Gemcitabine,SCH772984,0
Hs-578-T,Olaparib,Venetoclax,0
ZR-75-30,5-Fluorouracil,AZD8055,0
COLO-824,Pictilisib,Trametinib,0
KP-3,Ruxolitinib,Erlotinib,0
MIA-PaCa-2,Taselisib,Galunisertib,0
SNU-C2B,Dabrafenib,Camptothecin,0
AU565,Pictilisib,PF-4708671,0
SNU-175,Vinorelbine,BMS-754807,0
HuP-T4,Ruxolitinib,Galunisertib,0
HPAC,Lapatinib,Dactolisib,0
CaR-1,Palbociclib,LGK974,0
HCC2218,Cisplatin,Paclitaxel,0
UACC-812,Pictilisib,Trametinib,0
HCC1428,Palbociclib,Uprosertib,0
CAL-85-1,Vorinostat,Bortezomib,0
KP-3,Erlotinib,Ruxolitinib,0
CAMA-1,AZD7762,Docetaxel,0
MDA-MB-175-VII,Luminespib,JQ1,0
SW837,Linsitinib,5-Fluorouracil,0
CAL-51,Palbociclib,AZD8055,0
KP-3,Sorafenib,5-Fluorouracil,0
HCC1187,Palbociclib,Navitoclax,0
MZ1-PC,Ruxolitinib,Galunisertib,0
C2BBe1,Taselisib,Palbociclib,0
MZ1-PC,AZD7762,MK-1775,0
PANC-08-13,Sorafenib,MK-1775,0
HCC1569,OSI-027,MK-1775,0
MDA-MB-468,Cisplatin,Wee1 Inhibitor,0
CAMA-1,Luminespib,AZD6482,0
SNU-175,Palbociclib,AZD8055,1
MRK-nu-1,Olaparib,MK-2206,0
KP-2,Ruxolitinib,Sorafenib,0
SNU-C2B,Linsitinib,AZD7762,0
SNU-407,MK-2206,BMS-754807,0
MDA-MB-453,Navitoclax,JQ1,0
SNU-C2B,Sapitinib,SCH772984,0
PA-TU-8902,MK-2206,Gemcitabine,0
CAMA-1,MK-2206,Vorinostat,0
HCC1500,Taselisib,Trametinib,0
MDA-MB-468,5-Fluorouracil,Pictilisib,0
MDA-MB-175-VII,PD173074,Wee1 Inhibitor,0
HCC1954,5-Fluorouracil,Camptothecin,0
UACC-893,Navitoclax,Cisplatin,0
KP-4,Taselisib,Sorafenib,0
LS-411N,AZD7762,Linsitinib,0
HCC1569,Bortezomib,Venetoclax,0
BT-483,Luminespib,Dabrafenib,0
ZR-75-30,Bortezomib,SB216763,0
OCUB-M,Vorinostat,Paclitaxel,0
HCC1806,Pictilisib,Trametinib,0
MRK-nu-1,AZD7762,Olaparib,0
HCC1187,PD173074,Wee1 Inhibitor,0
HCC1954,Palbociclib,Camptothecin,0
HCC1143,Luminespib,RO-3306,0
COLO-824,Linsitinib,AZD8055,0
CAPAN-2,Navitoclax,Paclitaxel,1
HCC1806,Cisplatin,Lapatinib,0
HCC1806,Cisplatin,KU-55933,0
EFM-19,OSI-027,Crizotinib,0
LS-513,5-Fluorouracil,Afatinib,0
DU-4475,Bortezomib,JQ1,1
SW837,Afatinib,Palbociclib,0
KP-4,SCH772984,Oxaliplatin,0
PANC-08-13,Dasatinib,Cisplatin,0
MDA-MB-157,Gemcitabine,Olaparib,0
HuP-T3,Sorafenib,Trametinib,0
UACC-893,Gemcitabine,Sorafenib,0
HCC1569,Taselisib,Docetaxel,0
HCC1954,Palbociclib,Pictilisib,0
JIMT-1,Vorinostat,Entinostat,0
AU565,Sapitinib,Alisertib,0
MDA-MB-468,AZD7762,Sapitinib,0
CaR-1,Camptothecin,Palbociclib,0
LS-411N,Vinorelbine,Oxaliplatin,0
HCC1500,AZD7762,PF-4708671,0
CAMA-1,Linsitinib,PF-4708671,0
UACC-812,Lapatinib,Crizotinib,0
HCC1569,AZD7762,Camptothecin,1
HCC1569,Crizotinib,ZM447439,0
LS-123,Camptothecin,Taselisib,0
HCC2218,Trametinib,RO-3306,0
CAPAN-2,Lapatinib,Navitoclax,0
DiFi,BMS-754807,MK-1775,0
HPAC,Crizotinib,Oxaliplatin,0
HCC1428,Vorinostat,Dabrafenib,0
HCC1187,OSI-027,MK-1775,0
KP-2,Gemcitabine,SCH772984,0
HCC1806,MK-2206,MK-1775,0
MDA-MB-175-VII,Crizotinib,Temozolomide,0
KP-1N,Linsitinib,5-Fluorouracil,0
HCT-116,Linsitinib,Camptothecin,0
COLO-824,Crizotinib,GSK269962A,0
HCC1187,Lapatinib,OSI-027,0
CCK-81,SB216763,SB505124,0
HCC1954,Pictilisib,Paclitaxel,0
EFM-19,Crizotinib,OSI-027,0
HPAC,Cisplatin,Sorafenib,0
UACC-812,OSI-027,Navitoclax,0
Hs-578-T,Vorinostat,Sorafenib,0
HT-29,Sapitinib,SCH772984,0
COLO-205,SCH772984,Vinorelbine,0
DU-4475,Trametinib,5-Fluorouracil,0
HCC1937,OSI-027,Taselisib,0
MDA-MB-157,Pictilisib,RO-3306,0
HCC1500,OSI-027,Cisplatin,0
NCI-H747,Vinorelbine,Linsitinib,0
KP-4,Sorafenib,LGK974,0
MDA-MB-468,Olaparib,Temozolomide,0
CAL-85-1,Palbociclib,Olaparib,0
BT-20,Linsitinib,Wee1 Inhibitor,0
MDA-MB-157,Docetaxel,Linsitinib,0
JIMT-1,MK-2206,ZM447439,0
SUIT-2,Dasatinib,Linsitinib,0
EFM-19,Linsitinib,Paclitaxel,0
COLO-824,Docetaxel,Axitinib,0
HCC1500,Navitoclax,Gemcitabine,0
HCC1187,Axitinib,Paclitaxel,0
HCC1954,AZD7762,JQ1,0
DU-4475,Axitinib,Luminespib,0
PA-TU-8902,MK-2206,Linsitinib,0
MDA-MB-468,OSI-027,Afatinib,0
HCC1937,Bortezomib,Uprosertib,0
HT-29,AZD8055,Taselisib,0
HPAC,Irinotecan,Galunisertib,0
HCC1954,Gemcitabine,Dabrafenib,0
COLO-205,Taselisib,Palbociclib,0
LS-411N,Afatinib,MK-2206,1
HCC2157,Lapatinib,Palbociclib,1
LS-411N,BMS-754807,AZD8055,0
HCC2157,Linsitinib,Vorinostat,0
BT-483,Crizotinib,Bortezomib,0
LS-123,Taselisib,Dabrafenib,0
COLO-824,MK-2206,Afatinib,0
CAMA-1,OSI-027,Bortezomib,0
DU-4475,Trametinib,Venetoclax,0
CAMA-1,Bortezomib,MK-1775,0
CAL-51,AZD7762,Sapitinib,0
KP-1N,LGK974,Dactolisib,0
LS-513,Camptothecin,BMS-754807,0
SW620,Olaparib,SB505124,0
DU-4475,Vorinostat,Lapatinib,0
MDA-MB-468,Palbociclib,OSI-027,0
MZ1-PC,Dasatinib,Trametinib,0
SNU-407,Taselisib,LGK974,0
HPAC,Paclitaxel,Taselisib,0
MDA-MB-453,Crizotinib,Wee1 Inhibitor,0
CAL-85-1,Trametinib,MK-1775,0
KP-2,Crizotinib,Linsitinib,0
MIA-PaCa-2,Taselisib,Trametinib,1
HCC2157,MK-2206,KU-55933,0
MDA-MB-468,Trametinib,Temozolomide,0
EFM-19,Axitinib,SCH772984,0
KP-3,Galunisertib,Lapatinib,0
HCC1806,Docetaxel,KU-55933,0
CAMA-1,Axitinib,AZD7762,0
COLO-824,Crizotinib,Uprosertib,0
PANC-08-13,Oxaliplatin,LGK974,0
CAPAN-1,Palbociclib,Dactolisib,0
PANC-10-05,Lapatinib,Navitoclax,1
PSN1,SCH772984,Cisplatin,0
DU-4475,OSI-027,Temozolomide,0
BT-20,Bortezomib,Temozolomide,0
HCC2157,MK-2206,RO-3306,0
HCC1500,AZD7762,JQ1,0
HCC1806,Lapatinib,OSI-027,0
LS-513,AZD7762,Sapitinib,0
HCC2998,LGK974,Camptothecin,0
HCT-116,AZD8055,LGK974,0
ZR-75-30,Luminespib,PF-4708671,0
MDA-MB-175-VII,Taselisib,Axitinib,0
OCUB-M,Docetaxel,Palbociclib,0
CAL-51,Taselisib,RO-3306,0
PSN1,Galunisertib,5-Fluorouracil,0
HCC1428,Lapatinib,Palbociclib,0
MZ1-PC,MK-2206,Olaparib,0
Hs-578-T,5-Fluorouracil,Camptothecin,0
SW837,5-Fluorouracil,MK-1775,0
LS-513,Navitoclax,SCH772984,0
LS-123,Crizotinib,Linsitinib,0
AU565,MK-2206,SCH772984,0
PA-TU-8902,LGK974,Linsitinib,0
PL4,MK-1775,Sorafenib,0
HCC1954,OSI-027,MK-1775,0
HCC1954,PD173074,MK-1775,0
DU-4475,OSI-027,AZD7762,0
KP-1N,Ruxolitinib,Cisplatin,0
BT-483,Linsitinib,Sorafenib,1
CAPAN-1,Gemcitabine,Galunisertib,0
MIA-PaCa-2,Cisplatin,Navitoclax,0
KP-1N,MK-2206,Dasatinib,0
HCC2218,Bortezomib,Camptothecin,0
AU565,Luminespib,Paclitaxel,0
HCC1569,Sapitinib,Paclitaxel,0
DiFi,Dabrafenib,Sapitinib,0
BT-20,MK-2206,Sapitinib,1
MDA-MB-453,Navitoclax,Sapitinib,0
ZR-75-30,Olaparib,GSK269962A,0
MDA-MB-468,Palbociclib,Sapitinib,0
HCC1806,Bortezomib,ZM447439,0
AU565,Trametinib,Gemcitabine,0
AU565,PD173074,Entinostat,0
NCI-H716,Afatinib,SB216763,0
HCC2157,MK-2206,Wee1 Inhibitor,0
MRK-nu-1,Linsitinib,Afatinib,0
CAL-148,Docetaxel,Uprosertib,0
HCC2218,MK-2206,Gemcitabine,0
DU-4475,5-Fluorouracil,Crizotinib,0
HCC1954,Luminespib,Lapatinib,0
AU565,AZD7762,Dabrafenib,0
KP-1N,Paclitaxel,Cisplatin,0
HCC2998,AZD8055,Camptothecin,0
SUIT-2,Navitoclax,Irinotecan,1
HT-115,Navitoclax,Oxaliplatin,0
CAL-51,Docetaxel,Crizotinib,0
HCC1806,Bortezomib,Sorafenib,0
DU-4475,Bortezomib,Doramapimod,0
BT-483,Lapatinib,BI-2536,0
COLO-824,Cisplatin,Ribociclib,0
HCC2998,Olaparib,AZD4547,0
HCC1937,Linsitinib,SCH772984,0
HCC1500,MK-2206,Doramapimod,0
MDA-MB-157,Taselisib,Sapitinib,0
EFM-192A,MK-2206,Trametinib,0
ZR-75-30,Taselisib,Axitinib,0
AU565,Navitoclax,Alpelisib,0
JIMT-1,Palbociclib,MK-2206,0
DU-4475,Palbociclib,Navitoclax,0
MDA-MB-453,Luminespib,AZD6482,0
BT-20,5-Fluorouracil,Ribociclib,0
HCC2157,Taselisib,GSK269962A,0
CAL-148,PD173074,Lapatinib,0
AU565,Bortezomib,RO-3306,0
SW620,Crizotinib,Trametinib,1
HCC1937,OSI-027,Afatinib,0
EFM-192A,Temozolomide,MK-2206,0
KP-3,Erlotinib,Crizotinib,0
EFM-192A,Linsitinib,SCH772984,0
PANC-10-05,Oxaliplatin,MK-1775,0
MDA-MB-175-VII,OSI-027,Alpelisib,0
MZ1-PC,MK-2206,5-Fluorouracil,0
Hs-578-T,Pictilisib,PD173074,1
HCC1937,MK-1775,RO-3306,0
BxPC-3,Sorafenib,LGK974,0
MRK-nu-1,Palbociclib,Afatinib,0
PL4,Galunisertib,SCH772984,0
PSN1,5-Fluorouracil,Erlotinib,0
BT-483,Pictilisib,ZM447439,0
CW-2,Camptothecin,Dabrafenib,0
CAPAN-2,Taselisib,Oxaliplatin,0
SNU-C2B,BMS-754807,SB505124,0
MZ1-PC,Linsitinib,MK-1775,0
SUIT-2,LGK974,Cisplatin,0
HPAC,MK-2206,Cisplatin,0
SNU-407,Trametinib,BMS-754807,0
UACC-893,Palbociclib,AZD6482,0
CAPAN-2,Galunisertib,Ruxolitinib,0
AU565,Cisplatin,Taselisib,0
HCC1806,Cisplatin,RO-3306,0
MIA-PaCa-2,Sorafenib,Irinotecan,0
SNU-175,SCH772984,Navitoclax,0
MDA-MB-453,MK-2206,Gemcitabine,0
HCC2218,Pictilisib,Doramapimod,0
MRK-nu-1,Taselisib,Venetoclax,0
HT-29,SB505124,MK-1775,0
PANC-03-27,Erlotinib,Oxaliplatin,0
CAL-85-1,Luminespib,SCH772984,0
MDA-MB-453,OSI-027,NU7441,0
SW620,Vinorelbine,Sapitinib,1
UACC-893,OSI-027,MK-1775,0
MDA-MB-175-VII,AZD7762,Paclitaxel,0
KP-3,Navitoclax,5-Fluorouracil,1
HuP-T4,MK-2206,Linsitinib,0
OCUB-M,Trametinib,AZD7762,0
SNU-175,5-Fluorouracil,LGK974,0
BT-20,AZD7762,ZM447439,0
MRK-nu-1,OSI-027,Gemcitabine,0
HCC1187,Axitinib,Afatinib,0
HCC1569,Gemcitabine,NU7441,0
CAL-51,Trametinib,Olaparib,0
HCC1500,Temozolomide,Olaparib,0
CAL-148,Cisplatin,MK-1775,0
HCC1806,Bortezomib,KU-55933,0
PANC-03-27,Ruxolitinib,Cisplatin,0
MDA-MB-468,Axitinib,PF-4708671,0
HuP-T4,Oxaliplatin,Cisplatin,0
SNU-C1,SB216763,AZD4547,0
HCC2157,Taselisib,ZM447439,0
MDA-MB-468,Bortezomib,Trametinib,0
HCC1428,MK-1775,OSI-027,0
CAMA-1,Bortezomib,PF-4708671,0
HT-29,5-Fluorouracil,Oxaliplatin,0
EFM-192A,Trametinib,NU7441,0
HuP-T3,Galunisertib,OSI-027,0
SW1990,Gemcitabine,Oxaliplatin,0
HCC2157,AZD7762,Cisplatin,1
CAL-51,Cisplatin,OSI-027,0
CAPAN-2,Dactolisib,Navitoclax,0
EFM-19,MK-1775,Paclitaxel,0
PANC-08-13,SCH772984,Cisplatin,0
EFM-19,Bortezomib,Sorafenib,0
KP-2,Dactolisib,Sorafenib,0
HCC2998,Oxaliplatin,AZD8055,0
NCI-H747,MK-1775,Sapitinib,0
MDA-MB-468,AZD7762,GSK269962A,0
HCC1187,Linsitinib,SB216763,0
HCC202,Docetaxel,Vorinostat,0
CAL-51,Temozolomide,Entinostat,0
SW837,MK-1775,Oxaliplatin,0
HCC1806,Crizotinib,PD173074,0
HCC1187,Crizotinib,Doramapimod,0
CAL-51,Linsitinib,AZD8055,0
MDA-MB-175-VII,OSI-027,Taselisib,0
CW-2,Navitoclax,Taselisib,0
HCC1954,Gemcitabine,RO-3306,0
HPAC,MK-2206,AZD7762,0
SUIT-2,Paclitaxel,Navitoclax,0
SUIT-2,LGK974,AZD7762,0
HCC1806,Axitinib,Cisplatin,0
Hs-578-T,Gemcitabine,BI-2536,0
CAPAN-2,Sorafenib,Paclitaxel,0
PSN1,Sorafenib,Crizotinib,0
DU-4475,Linsitinib,KU-55933,1
MDA-MB-468,Pictilisib,Ribociclib,0
OCUB-M,Cisplatin,GSK269962A,0
CAMA-1,PD173074,Wee1 Inhibitor,0
HCC1569,Axitinib,Alpelisib,0
MDA-MB-175-VII,Cisplatin,SB216763,0
LS-411N,SB505124,SCH772984,0
SNU-C2B,Palbociclib,5-Fluorouracil,0
MDA-MB-157,Cisplatin,Linsitinib,0
COLO-205,Taselisib,AZD7762,1
JIMT-1,PD173074,5-Fluorouracil,0
PL4,Gemcitabine,SCH772984,0
HCC2218,Luminespib,Crizotinib,0
MIA-PaCa-2,Ruxolitinib,Olaparib,0
ZR-75-30,Navitoclax,Doramapimod,0
ZR-75-30,Pictilisib,5-Fluorouracil,0
ZR-75-30,Axitinib,Tozasertib,0
HCC1500,Sapitinib,Camptothecin,0
MDA-MB-175-VII,Lapatinib,Crizotinib,1
CaR-1,5-Fluorouracil,LGK974,0
PANC-08-13,MK-1775,AZD7762,0
