cell_line_names,anchor_names,library_names,labels
AsPC-1,SCH772984,Navitoclax,1
MDA-MB-175-VII,OSI-027,Palbociclib,0
CW-2,Camptothecin,MK-2206,0
HDQ-P1,MK-2206,NU7441,0
HCC1569,Linsitinib,Camptothecin,0
BxPC-3,Navitoclax,Erlotinib,0
HDQ-P1,Gemcitabine,Pictilisib,0
MDA-MB-175-VII,Trametinib,Palbociclib,0
T84,Taselisib,Afatinib,0
HCC1143,Crizotinib,MK-1775,0
AU565,5-Fluorouracil,Vorinostat,0
HCC1419,MK-2206,Dabrafenib,0
BT-483,5-Fluorouracil,MK-2206,0
EVSA-T,AZD7762,Temozolomide,0
AU565,OSI-027,Entinostat,0
HCC2218,Vorinostat,BI-2536,0
NCI-H716,Linsitinib,Afatinib,0
OCUB-M,Luminespib,Alpelisib,0
BT-474,Luminespib,Tozasertib,0
COLO-824,Olaparib,Linsitinib,0
DAN-G,Irinotecan,Palbociclib,0
COLO-824,Pictilisib,Vorinostat,0
PANC-10-05,Erlotinib,SCH772984,0
EFM-192A,Palbociclib,PF-4708671,0
CAPAN-1,5-Fluorouracil,Cisplatin,0
HCC2157,Navitoclax,Olaparib,1
HuP-T3,Trametinib,Olaparib,0
HCC70,Luminespib,Tozasertib,0
HT-115,Vinorelbine,Sapitinib,0
YAPC,MK-2206,Cisplatin,0
SNU-407,BMS-754807,Sapitinib,1
PANC-10-05,MK-2206,Lapatinib,0
HT55,Taselisib,SCH772984,0
OCUB-M,Pictilisib,Lapatinib,1
YAPC,Navitoclax,Palbociclib,0
COLO-824,Sapitinib,AZD6482,0
HCC70,Docetaxel,Tozasertib,0
AU565,Linsitinib,Bortezomib,0
RCM-1,SB216763,Vinorelbine,0
SNU-1040,Palbociclib,SB505124,0
HCC38,Temozolomide,Vorinostat,0
SNU-407,Palbociclib,Navitoclax,0
SNU-1040,Navitoclax,Sapitinib,0
RKO,MK-2206,LGK974,0
KP-3,Paclitaxel,OSI-027,0
HCC2218,Navitoclax,Cisplatin,0
HCC70,Taselisib,Bortezomib,0
MZ1-PC,Irinotecan,Lapatinib,0
HCC1143,Lapatinib,Bortezomib,0
HCC1569,Temozolomide,AZD8055,0
COLO-824,Crizotinib,AZD7762,0
MDA-MB-175-VII,Navitoclax,KU-55933,0
HCC1419,Taselisib,MK-2206,0
SW1463,Navitoclax,MK-1775,0
PANC-02-03,Lapatinib,MK-2206,1
SUIT-2,Paclitaxel,Linsitinib,1
SNU-C5,Vinorelbine,AZD4547,0
MRK-nu-1,MK-1775,Afatinib,0
AU565,Docetaxel,Vorinostat,0
PANC-10-05,OSI-027,Paclitaxel,0
CaR-1,Navitoclax,5-Fluorouracil,0
T84,Afatinib,SB216763,0
HCC2157,Luminespib,BI-2536,0
GP5d,SCH772984,Crizotinib,0
MIA-PaCa-2,LGK974,Erlotinib,0
BxPC-3,Galunisertib,Dactolisib,0
BT-483,Luminespib,Sorafenib,0
PA-TU-8902,Lapatinib,MK-1775,0
CAL-51,Gemcitabine,KU-55933,0
EVSA-T,Bortezomib,PF-4708671,0
BT-483,Palbociclib,Taselisib,0
SNU-81,Olaparib,SB216763,0
YAPC,Erlotinib,SCH772984,1
SNU-81,Oxaliplatin,AZD8055,0
CW-2,AZD4547,MK-2206,0
HCC1143,OSI-027,Camptothecin,0
COLO-824,Taselisib,MK-2206,0
HCC70,PD173074,Tozasertib,0
SW837,MK-1775,Taselisib,0
CAL-120,MK-2206,Luminespib,0
CFPAC-1,Navitoclax,Linsitinib,0
NCI-H508,Dabrafenib,Olaparib,0
MDA-MB-361,Temozolomide,Entinostat,0
NCI-H508,AZD8055,Crizotinib,0
BT-483,Docetaxel,Nilotinib,0
AU565,5-Fluorouracil,Crizotinib,0
SUIT-2,Erlotinib,AZD7762,0
EVSA-T,Bortezomib,Navitoclax,0
AsPC-1,Lapatinib,Gemcitabine,0
SNU-1040,SB216763,AZD7762,0
PANC-03-27,Dasatinib,Lapatinib,0
NCI-H508,MK-2206,Sapitinib,0
COLO-824,Vorinostat,Sapitinib,0
RCM-1,Trametinib,AZD7762,0
OCUB-M,AZD7762,Bortezomib,0
PANC-02-03,Linsitinib,Palbociclib,0
SW1463,SB505124,Crizotinib,0
PANC-02-03,Galunisertib,MK-1775,0
HCC1419,Vorinostat,MK-2206,0
COLO-320-HSR,5-Fluorouracil,Sapitinib,0
MDA-MB-361,AZD7762,Tozasertib,0
MDA-MB-361,OSI-027,Gemcitabine,0
HCC38,Temozolomide,AZD8055,0
BT-483,MK-1775,Lapatinib,0
MDA-MB-175-VII,Crizotinib,Tozasertib,0
YAPC,Crizotinib,Linsitinib,0
HDQ-P1,Axitinib,MK-1775,0
HCC1143,MK-1775,Entinostat,0
HCC1419,AZD7762,Vorinostat,0
MDA-MB-175-VII,Temozolomide,GSK269962A,0
CAL-51,Linsitinib,Olaparib,0
SW48,MK-1775,Olaparib,0
ZR-75-1,Olaparib,Paclitaxel,0
SW48,Olaparib,Oxaliplatin,0
SW620,Sapitinib,Olaparib,0
HCC1143,Lapatinib,Nilotinib,0
MRK-nu-1,AZD7762,Taselisib,0
MDA-MB-415,Crizotinib,Venetoclax,0
MDA-MB-415,Docetaxel,JQ1,0
GP5d,SCH772984,Dabrafenib,0
PANC-03-27,Oxaliplatin,Navitoclax,0
HuP-T4,LGK974,Cisplatin,0
ZR-75-1,AZD7762,Sorafenib,0
SW48,Crizotinib,Navitoclax,0
MDA-MB-175-VII,MK-2206,Luminespib,0
RCM-1,Camptothecin,Palbociclib,0
GP5d,LGK974,MK-1775,0
PA-TU-8902,AZD7762,SCH772984,0
COLO-824,Luminespib,Lapatinib,0
CAL-51,Cisplatin,Uprosertib,1
CW-2,Vinorelbine,Crizotinib,0
HCC70,Bortezomib,Lapatinib,0
ZR-75-1,Sapitinib,AZD7762,0
ZR-75-30,Pictilisib,RO-3306,0
JIMT-1,Pictilisib,Bortezomib,0
MDA-MB-175-VII,Vorinostat,Docetaxel,0
NCI-H716,SB216763,AZD8055,0
JIMT-1,Olaparib,Sorafenib,0
PA-TU-8902,Trametinib,Taselisib,0
HCC1954,Sapitinib,AZD6482,1
HCC1954,PD173074,Camptothecin,0
HCC38,Cisplatin,Sorafenib,0
DU-4475,Luminespib,AZD7762,0
SNU-C5,Vinorelbine,Trametinib,0
COLO-824,Temozolomide,Wee1 Inhibitor,0
CAPAN-2,MK-2206,Paclitaxel,0
HCC70,Lapatinib,Uprosertib,0
ZR-75-30,Trametinib,MK-1775,0
T84,Olaparib,Oxaliplatin,0
CW-2,Palbociclib,AZD8055,0
CFPAC-1,Ruxolitinib,Galunisertib,0
CAL-120,Palbociclib,Bortezomib,0
DAN-G,SCH772984,Taselisib,1
PANC-03-27,Olaparib,Irinotecan,0
MDA-MB-415,MK-2206,Uprosertib,0
PANC-02-03,SCH772984,MK-2206,1
HCT-116,5-Fluorouracil,BMS-754807,0
COLO-678,Sapitinib,Crizotinib,0
HCC1143,AZD7762,Paclitaxel,0
BT-483,AZD7762,Taselisib,0
HCC2218,Olaparib,Wee1 Inhibitor,0
HuP-T4,Irinotecan,SCH772984,1
BT-474,Taselisib,MK-2206,0
PA-TU-8902,MK-2206,Trametinib,1
ZR-75-30,Lapatinib,AZD8055,1
HCC1419,MK-2206,Cisplatin,0
PANC-02-03,Irinotecan,Palbociclib,0
MRK-nu-1,MK-1775,Cisplatin,1
BT-20,Taselisib,Paclitaxel,0
CAPAN-1,Linsitinib,Galunisertib,0
HuP-T4,MK-2206,MK-1775,0
PANC-03-27,OSI-027,Oxaliplatin,0
HCC2218,Sapitinib,MK-1775,0
LoVo,Trametinib,AZD8055,0
HCC2218,Navitoclax,Camptothecin,0
BT-474,Bortezomib,Venetoclax,0
ZR-75-30,Pictilisib,Camptothecin,0
SNU-407,AZD8055,Palbociclib,1
CAPAN-1,Taselisib,Gemcitabine,0
T84,Taselisib,SB505124,0
HCC1419,Pictilisib,Docetaxel,0
MDA-MB-415,Crizotinib,Gemcitabine,0
COLO-824,Taselisib,Vorinostat,0
T84,AZD7762,AZD8055,0
AU565,OSI-027,Navitoclax,0
SNU-407,Olaparib,SB216763,0
MDA-MB-175-VII,OSI-027,NU7441,0
AsPC-1,Ruxolitinib,Palbociclib,0
ZR-75-1,Navitoclax,Cisplatin,0
BT-474,Bortezomib,Cisplatin,0
KP-3,Sorafenib,Trametinib,0
UACC-812,MK-1775,5-Fluorouracil,0
HDQ-P1,Crizotinib,Afatinib,0
ZR-75-1,5-Fluorouracil,Wee1 Inhibitor,0
MZ1-PC,5-Fluorouracil,AZD7762,1
NCI-H508,Palbociclib,Linsitinib,0
CW-2,MK-1775,SB216763,0
DU-4475,Olaparib,Alpelisib,1
JIMT-1,MK-1775,Lapatinib,0
HCC1143,MK-1775,Sapitinib,0
CFPAC-1,Galunisertib,Oxaliplatin,0
HCC1954,Bortezomib,Sapitinib,0
SW837,5-Fluorouracil,Afatinib,0
ZR-75-30,Pictilisib,Palbociclib,0
PANC-03-27,Olaparib,Trametinib,0
ZR-75-1,Sapitinib,BI-2536,0
EVSA-T,Temozolomide,JQ1,0
GP5d,LGK974,AZD8055,0
ZR-75-30,MK-2206,Nilotinib,0
GP5d,Trametinib,Oxaliplatin,0
BT-474,Linsitinib,Alisertib,0
ZR-75-1,Lapatinib,NU7441,0
HCC38,Bortezomib,Temozolomide,0
OCUB-M,Pictilisib,Linsitinib,0
SNU-81,Palbociclib,Oxaliplatin,0
BT-483,Docetaxel,Gemcitabine,0
SW48,Palbociclib,Vinorelbine,0
MDA-MB-361,MK-2206,AZD7762,0
MRK-nu-1,OSI-027,MK-1775,0
CAL-85-1,Pictilisib,SB216763,0
SW948,5-Fluorouracil,Sapitinib,0
ZR-75-1,Cisplatin,Venetoclax,0
COLO-824,PD173074,AZD6482,0
YAPC,SCH772984,MK-1775,0
CAL-120,Bortezomib,Linsitinib,0
EVSA-T,Lapatinib,Vorinostat,0
HuP-T3,Gemcitabine,Dactolisib,0
HCC1419,Crizotinib,Axitinib,0
EVSA-T,Navitoclax,Alpelisib,0
BT-474,Axitinib,Entinostat,0
T84,Camptothecin,Afatinib,0
CaR-1,Sapitinib,Trametinib,0
EVSA-T,Bortezomib,Docetaxel,0
HT-115,Palbociclib,AZD4547,0
HCT-116,SB505124,BMS-754807,0
CAL-120,Olaparib,Trametinib,0
HCC1143,Palbociclib,GSK269962A,0
COLO-824,Bortezomib,NU7441,0
CFPAC-1,Trametinib,Dactolisib,0
MDA-MB-415,Axitinib,AZD8055,0
CAPAN-2,Trametinib,Linsitinib,0
MRK-nu-1,Sapitinib,Camptothecin,0
EFM-192A,Gemcitabine,Ribociclib,0
HCC1419,Vorinostat,PD173074,0
JIMT-1,Gemcitabine,Paclitaxel,0
MDA-MB-361,Navitoclax,Afatinib,1
MDA-MB-415,Crizotinib,JQ1,0
DU-4475,Trametinib,AZD8055,0
UACC-812,Navitoclax,Luminespib,0
MDA-MB-175-VII,Linsitinib,Bortezomib,0
COLO-320-HSR,Crizotinib,MK-1775,0
HCC1428,PD173074,GSK269962A,0
HCC38,Lapatinib,Axitinib,0
CaR-1,Olaparib,Navitoclax,0
COLO-320-HSR,Linsitinib,Navitoclax,0
SNU-C1,5-Fluorouracil,Navitoclax,0
NCI-H508,Palbociclib,SCH772984,0
BT-474,Pictilisib,Temozolomide,0
CW-2,SB505124,Navitoclax,0
SNU-C1,Oxaliplatin,MK-2206,0
HCC1428,Axitinib,GSK269962A,0
AU565,Navitoclax,Axitinib,0
MDA-MB-415,Docetaxel,Sapitinib,0
MDA-MB-415,Gemcitabine,AZD6482,0
MDA-MB-175-VII,Crizotinib,5-Fluorouracil,0
MDA-MB-231,Navitoclax,Temozolomide,0
AU565,AZD7762,SB216763,0
COLO-824,Olaparib,Sorafenib,0
SNU-81,BMS-754807,AZD8055,0
BxPC-3,Paclitaxel,Crizotinib,0
AU565,MK-1775,PF-4708671,0
RCM-1,MK-2206,Oxaliplatin,0
HCC1143,Pictilisib,Docetaxel,0
CAL-120,Vorinostat,Dabrafenib,0
SNU-1040,Taselisib,Trametinib,0
DU-4475,AZD7762,OSI-027,0
KP-3,Gemcitabine,MK-1775,0
HuP-T3,Ruxolitinib,Galunisertib,0
GP5d,Navitoclax,Olaparib,0
ZR-75-1,Taselisib,Dabrafenib,0
CAPAN-1,Navitoclax,LGK974,0
CAL-120,Crizotinib,Dabrafenib,0
EVSA-T,Lapatinib,SB216763,0
HCC1419,Lapatinib,5-Fluorouracil,0
MDST8,5-Fluorouracil,AZD7762,0
NCI-H508,SB505124,Navitoclax,0
CAL-85-1,Gemcitabine,KU-55933,0
SW948,SB505124,Dabrafenib,0
MDA-MB-361,AZD7762,Navitoclax,0
MDA-MB-361,Palbociclib,KU-55933,0
BT-483,Lapatinib,Afatinib,1
SUIT-2,Gemcitabine,MK-2206,0
MZ1-PC,Dasatinib,5-Fluorouracil,0
COLO-824,Pictilisib,Venetoclax,0
MDA-MB-415,MK-2206,Venetoclax,0
MDA-MB-415,MK-1775,Ribociclib,0
COLO-824,Axitinib,Cisplatin,0
ZR-75-30,AZD7762,Taselisib,0
HCC1143,Palbociclib,Bortezomib,0
HuP-T4,Trametinib,Dactolisib,1
HT55,MK-2206,Oxaliplatin,0
HCC38,Docetaxel,GSK269962A,0
HCC2218,Gemcitabine,Vorinostat,0
JIMT-1,Crizotinib,Palbociclib,0
PANC-03-27,5-Fluorouracil,Cisplatin,0
HCC1419,Docetaxel,AZD8055,0
HCC1569,Axitinib,NU7441,0
MDA-MB-415,Lapatinib,MK-2206,0
SW48,5-Fluorouracil,SCH772984,0
EVSA-T,Cisplatin,KU-55933,0
HCC1569,Linsitinib,SB216763,0
COLO-824,Vorinostat,Alpelisib,0
PA-TU-8902,Irinotecan,Taselisib,0
HCC1569,PD173074,NU7441,0
RCM-1,MK-1775,Oxaliplatin,0
SW948,Palbociclib,Trametinib,0
EVSA-T,Axitinib,Docetaxel,0
HCC1419,Gemcitabine,Venetoclax,0
MRK-nu-1,MK-2206,Entinostat,0
YAPC,AZD7762,Olaparib,0
SW1463,Dabrafenib,Vinorelbine,0
NCI-H716,Oxaliplatin,MK-2206,0
MDA-MB-361,Lapatinib,Axitinib,1
MRK-nu-1,Trametinib,PD173074,0
BT-20,Linsitinib,Luminespib,0
DU-4475,Pictilisib,JQ1,0
ZR-75-30,MK-1775,Alisertib,0
CaR-1,SB216763,Dabrafenib,0
HDQ-P1,Crizotinib,Lapatinib,0
CAL-85-1,AZD7762,PF-4708671,0
ZR-75-30,5-Fluorouracil,NU7441,0
BT-483,Palbociclib,SCH772984,0
HCC2157,Linsitinib,Crizotinib,0
HCC1143,Vorinostat,PF-4708671,0
ZR-75-30,Gemcitabine,Olaparib,0
MRK-nu-1,Crizotinib,Cisplatin,1
MDA-MB-415,Pictilisib,PF-4708671,0
AsPC-1,Dasatinib,Paclitaxel,0
HCC1143,Vorinostat,OSI-027,1
GP5d,SCH772984,Sapitinib,0
CAL-51,Navitoclax,BI-2536,0
SNU-1040,Crizotinib,SCH772984,0
HCC38,Bortezomib,5-Fluorouracil,0
SNU-407,LGK974,SCH772984,0
HCC2157,Palbociclib,Linsitinib,0
HCC1569,Trametinib,OSI-027,0
HDQ-P1,Olaparib,Gemcitabine,0
AU565,Olaparib,Tozasertib,0
NCI-H716,LGK974,Oxaliplatin,0
CFPAC-1,Irinotecan,Galunisertib,0
HCC70,MK-2206,Trametinib,1
COLO-320-HSR,LGK974,Oxaliplatin,0
HCT-116,Oxaliplatin,AZD7762,0
NCI-H716,Afatinib,LGK974,0
BT-474,Palbociclib,MK-1775,0
HCC1428,AZD7762,BI-2536,0
HuP-T4,Oxaliplatin,Trametinib,1
MDA-MB-231,5-Fluorouracil,AZD8055,0
OCUB-M,5-Fluorouracil,Navitoclax,0
BT-20,Trametinib,Ribociclib,0
CAL-85-1,Temozolomide,Bortezomib,0
MIA-PaCa-2,Sorafenib,Palbociclib,0
ZR-75-30,Luminespib,Docetaxel,0
RCM-1,SCH772984,Linsitinib,0
HCC1428,OSI-027,ZM447439,0
HCC38,Temozolomide,Nilotinib,0
SNU-1040,Navitoclax,Crizotinib,0
CFPAC-1,Irinotecan,LGK974,0
DU-4475,Temozolomide,Olaparib,1
BT-483,MK-2206,Temozolomide,0
DAN-G,Palbociclib,Gemcitabine,0
HCC1419,Lapatinib,ZM447439,0
SUIT-2,Gemcitabine,MK-1775,0
HCC38,MK-2206,PD173074,0
HuP-T4,Paclitaxel,Gemcitabine,0
SW837,AZD7762,Afatinib,0
EVSA-T,Luminespib,AZD7762,0
CAPAN-2,Dasatinib,Lapatinib,1
DAN-G,Sorafenib,MK-2206,0
SNU-C1,Afatinib,SCH772984,0
CCK-81,Afatinib,Olaparib,0
HuP-T4,MK-2206,Erlotinib,1
SW837,5-Fluorouracil,LGK974,0
BxPC-3,Cisplatin,Navitoclax,1
OCUB-M,PD173074,OSI-027,0
CAL-51,Axitinib,Crizotinib,0
OCUB-M,Axitinib,AZD7762,0
HuP-T3,5-Fluorouracil,Sorafenib,0
COLO-824,Axitinib,Lapatinib,0
AU565,Axitinib,Olaparib,0
OCUB-M,OSI-027,Afatinib,1
DU-4475,Crizotinib,Afatinib,0
MRK-nu-1,Temozolomide,Afatinib,0
CAL-51,Pictilisib,Ribociclib,0
BT-483,Luminespib,Axitinib,0
MDA-MB-175-VII,Sapitinib,Alpelisib,1
MZ1-PC,Galunisertib,Taselisib,0
CaR-1,SB505124,LGK974,0
BT-483,Linsitinib,MK-2206,0
PANC-03-27,OSI-027,MK-1775,0
ZR-75-1,MK-2206,Vorinostat,0
SW837,Dabrafenib,MK-1775,0
HCC2218,MK-1775,Bortezomib,0
AU565,Gemcitabine,AZD8055,0
CAL-51,MK-1775,Sorafenib,0
SW948,AZD4547,Olaparib,0
SW48,Olaparib,MK-2206,0
SNU-C1,MK-1775,Trametinib,0
CAL-85-1,PD173074,Venetoclax,0
GP5d,Linsitinib,Dabrafenib,0
DU-4475,PD173074,AZD6482,0
JIMT-1,Palbociclib,Sorafenib,0
HT55,Camptothecin,Sapitinib,0
HCC2218,Axitinib,Entinostat,0
MZ1-PC,Ruxolitinib,Oxaliplatin,0
CAL-85-1,Temozolomide,GSK269962A,0
HCT-116,Dabrafenib,AZD4547,0
MDST8,Navitoclax,Camptothecin,0
CAL-120,Temozolomide,Afatinib,0
SW837,Dabrafenib,SCH772984,0
BT-20,Olaparib,MK-1775,0
CFPAC-1,Cisplatin,Crizotinib,0
GP5d,Palbociclib,AZD4547,0
HCC1428,Luminespib,Taselisib,0
NCI-H508,Sapitinib,Oxaliplatin,0
SNU-1040,AZD4547,Oxaliplatin,0
COLO-824,MK-2206,Navitoclax,0
HCC1954,Lapatinib,ZM447439,0
EVSA-T,Palbociclib,Gemcitabine,0
ZR-75-1,5-Fluorouracil,Luminespib,0
BxPC-3,Palbociclib,LGK974,0
MDA-MB-361,Sapitinib,Navitoclax,0
OCUB-M,Axitinib,MK-1775,0
HCC1419,Pictilisib,Nilotinib,0
RKO,MK-1775,Sapitinib,0
AsPC-1,MK-2206,Lapatinib,0
EVSA-T,PD173074,Palbociclib,0
BT-474,Palbociclib,Alpelisib,0
PANC-02-03,Navitoclax,Crizotinib,1
MDA-MB-415,Linsitinib,Camptothecin,0
EVSA-T,Luminespib,MK-1775,0
MZ1-PC,Trametinib,Taselisib,0
CW-2,SB216763,Trametinib,0
SNU-1040,Navitoclax,Dabrafenib,0
DAN-G,Gemcitabine,Paclitaxel,0
T84,Trametinib,Linsitinib,0
PA-TU-8902,LGK974,Palbociclib,0
CAL-85-1,Luminespib,Palbociclib,0
AsPC-1,Trametinib,Sorafenib,0
MDA-MB-361,Sapitinib,Linsitinib,0
HCC1569,5-Fluorouracil,GSK269962A,0
KP-3,Crizotinib,Gemcitabine,0
OCUB-M,MK-2206,Tozasertib,0
MIA-PaCa-2,MK-2206,AZD7762,0
SW1463,Afatinib,Vinorelbine,0
MDA-MB-175-VII,Navitoclax,Vorinostat,0
SNU-407,Taselisib,Vinorelbine,0
HCT-116,Oxaliplatin,SB505124,0
MDA-MB-361,Bortezomib,Luminespib,0
SW48,5-Fluorouracil,Sapitinib,0
SW837,Linsitinib,BMS-754807,0
CAL-85-1,Vorinostat,JQ1,1
AU565,Docetaxel,Lapatinib,0
RKO,SB505124,AZD4547,0
BT-474,Luminespib,Linsitinib,0
SW948,Sapitinib,LGK974,0
CaR-1,Vinorelbine,BMS-754807,0
MIA-PaCa-2,Ruxolitinib,Linsitinib,0
MIA-PaCa-2,Palbociclib,Oxaliplatin,0
MDA-MB-361,Crizotinib,Camptothecin,0
DU-4475,PD173074,Camptothecin,0
HCC1428,Docetaxel,Sapitinib,0
RKO,AZD7762,AZD8055,0
MDA-MB-175-VII,Cisplatin,Alisertib,0
BT-20,Lapatinib,Bortezomib,0
CAPAN-2,Ruxolitinib,Crizotinib,0
HCC1569,Vorinostat,SB216763,0
SNU-81,MK-2206,Afatinib,0
HCC2218,Vorinostat,Camptothecin,1
HCC2157,Olaparib,Paclitaxel,0
BT-483,OSI-027,Bortezomib,0
PANC-10-05,Sorafenib,Taselisib,0
CAL-51,OSI-027,5-Fluorouracil,0
PANC-10-05,Galunisertib,MK-1775,0
MZ1-PC,Sorafenib,Ruxolitinib,0
SUIT-2,Olaparib,LGK974,0
DU-4475,Palbociclib,Pictilisib,0
LoVo,Navitoclax,Trametinib,0
HuP-T3,Dactolisib,5-Fluorouracil,0
HCC1419,Luminespib,Entinostat,0
SW48,Trametinib,Camptothecin,0
EVSA-T,Palbociclib,Linsitinib,0
CAL-51,Cisplatin,Afatinib,1
BT-474,5-Fluorouracil,Navitoclax,0
OCUB-M,Pictilisib,AZD8055,0
CAPAN-1,OSI-027,Linsitinib,0
SW948,Trametinib,5-Fluorouracil,0
JIMT-1,PD173074,Nilotinib,0
AU565,Cisplatin,Dabrafenib,0
HT-115,AZD4547,Palbociclib,0
CFPAC-1,Ruxolitinib,SCH772984,0
HDQ-P1,Palbociclib,Camptothecin,0
EVSA-T,Navitoclax,RO-3306,1
HCC2157,Gemcitabine,Crizotinib,0
OCUB-M,AZD7762,Palbociclib,0
HCC1419,AZD7762,AZD6482,0
MDA-MB-175-VII,Docetaxel,Vorinostat,0
PANC-03-27,AZD7762,MK-2206,0
SW48,Linsitinib,SB505124,0
BT-474,PD173074,GSK269962A,0
HCC1428,Olaparib,AZD6482,0
JIMT-1,PD173074,OSI-027,0
HCC1419,Navitoclax,Crizotinib,0
HDQ-P1,Navitoclax,Linsitinib,1
HCC38,Sapitinib,NU7441,0
MZ1-PC,OSI-027,Ruxolitinib,0
CCK-81,Sapitinib,Crizotinib,0
MDA-MB-415,Lapatinib,SB216763,0
CFPAC-1,Gemcitabine,Paclitaxel,0
EVSA-T,MK-2206,5-Fluorouracil,0
CAL-85-1,Sapitinib,Uprosertib,0
EVSA-T,AZD7762,Crizotinib,0
CAL-51,PD173074,GSK269962A,0
PANC-02-03,5-Fluorouracil,Cisplatin,0
T84,5-Fluorouracil,BMS-754807,0
CCK-81,Olaparib,SB216763,0
CCK-81,Olaparib,AZD8055,0
HCC1569,Palbociclib,Afatinib,0
MDA-MB-361,Bortezomib,Temozolomide,0
SUIT-2,Galunisertib,LGK974,0
MDA-MB-175-VII,Palbociclib,PD173074,0
SW948,AZD7762,Navitoclax,0
PANC-10-05,Gemcitabine,Linsitinib,0
HT-115,Olaparib,Dabrafenib,0
BT-483,Axitinib,KU-55933,0
LS-411N,Dabrafenib,Afatinib,1
BT-483,Cisplatin,Navitoclax,0
ZR-75-1,Bortezomib,Venetoclax,0
MDA-MB-175-VII,Olaparib,Bortezomib,0
RKO,AZD8055,Linsitinib,0
HCC1954,Docetaxel,AZD8055,0
ZR-75-1,Cisplatin,Pictilisib,0
JIMT-1,Olaparib,Crizotinib,0
HCC2218,Axitinib,Taselisib,0
BT-20,Gemcitabine,Ribociclib,0
CW-2,Vinorelbine,Afatinib,0
EVSA-T,Docetaxel,MK-1775,0
BT-20,Docetaxel,MK-2206,0
HCC70,PD173074,BI-2536,0
OCUB-M,Lapatinib,Alisertib,0
SW837,MK-1775,Sapitinib,0
OCUB-M,Gemcitabine,AZD6482,0
CaR-1,SB505124,5-Fluorouracil,0
RKO,MK-2206,Afatinib,0
COLO-320-HSR,LGK974,MK-1775,0
CFPAC-1,Paclitaxel,OSI-027,0
COLO-678,AZD8055,Olaparib,0
MRK-nu-1,MK-2206,BI-2536,0
HCC1419,Docetaxel,Dabrafenib,0
GP5d,Dabrafenib,Camptothecin,0
HCC1569,Linsitinib,Tozasertib,0
MIA-PaCa-2,MK-1775,5-Fluorouracil,0
CAL-120,OSI-027,Docetaxel,0
MDA-MB-415,5-Fluorouracil,RO-3306,0
CW-2,Crizotinib,LGK974,0
MRK-nu-1,Luminespib,Docetaxel,0
CAL-120,Taselisib,PF-4708671,0
HT55,SB505124,Taselisib,0
MIA-PaCa-2,SCH772984,Cisplatin,0
HCC1419,5-Fluorouracil,PF-4708671,0
MDA-MB-361,Pictilisib,Paclitaxel,0
HCC1569,Luminespib,Paclitaxel,0
SUIT-2,Gemcitabine,Oxaliplatin,0
CAL-85-1,OSI-027,Nilotinib,0
HT55,SB505124,MK-2206,0
ZR-75-30,OSI-027,NU7441,0
HCC2218,Olaparib,Entinostat,0
SW948,5-Fluorouracil,LGK974,0
SUIT-2,Crizotinib,MK-2206,0
CAPAN-2,Galunisertib,Linsitinib,0
SNU-C1,Olaparib,SCH772984,0
UACC-812,Olaparib,Vorinostat,0
OCUB-M,Lapatinib,ZM447439,0
CAL-120,AZD7762,Linsitinib,0
BxPC-3,Irinotecan,AZD7762,1
UACC-812,Docetaxel,Vorinostat,0
COLO-824,Sapitinib,PD173074,0
CAPAN-1,Ruxolitinib,Crizotinib,0
MZ1-PC,Ruxolitinib,Lapatinib,0
MZ1-PC,Sorafenib,Palbociclib,0
BxPC-3,Olaparib,SCH772984,0
CAL-85-1,Pictilisib,Vorinostat,0
COLO-824,Temozolomide,PD173074,0
MDST8,MK-1775,BMS-754807,0
HCC38,Temozolomide,Palbociclib,0
RKO,Linsitinib,Vinorelbine,0
HCC1428,AZD7762,OSI-027,0
PANC-10-05,MK-2206,MK-1775,0
T84,Linsitinib,Oxaliplatin,0
HCC1954,Vorinostat,Docetaxel,0
MDA-MB-231,Cisplatin,Docetaxel,0
CAL-85-1,PD173074,5-Fluorouracil,0
HCC1419,Docetaxel,GSK269962A,0
SW48,AZD7762,Olaparib,0
HCC38,Palbociclib,Taselisib,0
EFM-192A,Navitoclax,Cisplatin,0
HCC1569,MK-1775,Vorinostat,0
RKO,Trametinib,Afatinib,0
SW48,Trametinib,Vinorelbine,0
BT-474,OSI-027,Palbociclib,0
HCC2218,AZD7762,JQ1,0
CAPAN-2,Paclitaxel,Palbociclib,0
HCC1428,Linsitinib,AZD6482,0
HuP-T3,LGK974,Olaparib,0
AU565,MK-1775,NU7441,0
HCC1954,Pictilisib,PF-4708671,0
SNU-407,Crizotinib,Linsitinib,0
LoVo,Camptothecin,Afatinib,0
PANC-02-03,Linsitinib,Erlotinib,1
CAL-85-1,AZD7762,BI-2536,0
ZR-75-30,Taselisib,AZD8055,0
HCC1954,Gemcitabine,Camptothecin,0
YAPC,SCH772984,MK-2206,1
PANC-03-27,Erlotinib,Gemcitabine,0
ZR-75-1,Trametinib,Alisertib,0
BT-483,OSI-027,Sapitinib,0
CAL-85-1,5-Fluorouracil,Alpelisib,0
CAL-85-1,Sapitinib,Venetoclax,0
DU-4475,Docetaxel,Sorafenib,0
EVSA-T,Temozolomide,Cisplatin,0
OCUB-M,Pictilisib,Gemcitabine,1
BT-474,Gemcitabine,PF-4708671,0
DAN-G,Galunisertib,Palbociclib,0
