cell,drug1_db,drug2_db,synergy
KP-2,SCH772984,Ruxolitinib,0
CAL-148,Luminespib,Vorinostat,0
HT55,Vinorelbine,SB505124,0
COLO-824,Temozolomide,Crizotinib,0
HCC70,Crizotinib,AZD6482,0
EVSA-T,Taselisib,Gemcitabine,0
EVSA-T,OSI-027,5-Fluorouracil,0
HCC1395,MK-1775,Trametinib,0
EFM-19,Pictilisib,AZD6482,0
LS-513,5-Fluorouracil,Taselisib,0
HCC1954,AZD7762,Linsitinib,0
EFM-192A,Temozolomide,Sorafenib,0
MDA-MB-175-VII,MK-2206,Vorinostat,0
YAPC,OSI-027,5-Fluorouracil,0
BT-483,AZD7762,Afatinib,0
BT-474,Luminespib,SCH772984,0
RCM-1,5-Fluorouracil,Afatinib,0
SW837,MK-2206,Navitoclax,0
HCC1806,Crizotinib,AZD8055,0
T47D,Luminespib,Lapatinib,0
HCC1143,Axitinib,Uprosertib,0
Hs-578-T,Temozolomide,Docetaxel,0
SNU-81,Taselisib,Oxaliplatin,0
T84,Trametinib,MK-2206,1
PL4,Trametinib,Crizotinib,0
Hs-578-T,PD173074,Palbociclib,0
LoVo,MK-1775,AZD7762,0
NCI-H716,AZD8055,Linsitinib,0
MDA-MB-468,Pictilisib,Alisertib,0
MDA-MB-415,Trametinib,AZD6482,0
LoVo,AZD7762,SB216763,0
HCC2218,Crizotinib,GSK269962A,0
ZR-75-1,Palbociclib,Uprosertib,0
KP-2,Sorafenib,Dasatinib,0
LoVo,Afatinib,Oxaliplatin,0
SNU-407,Camptothecin,LGK974,0
HCC2157,Luminespib,Docetaxel,0
HCC70,Taselisib,AZD7762,0
PANC-04-03,OSI-027,Olaparib,0
HCT-116,BMS-754807,Crizotinib,0
KP-1N,Taselisib,Erlotinib,0
BT-549,Vorinostat,KU-55933,0
HCC1143,Cisplatin,Paclitaxel,0
CAMA-1,Cisplatin,Luminespib,0
HCC1500,Taselisib,RO-3306,0
PA-TU-8902,Dactolisib,Sorafenib,0
HCC1143,Temozolomide,Uprosertib,0
SW837,Vinorelbine,AZD7762,0
AsPC-1,Navitoclax,MK-1775,1
HCC1569,MK-1775,Cisplatin,1
SW948,Palbociclib,MK-2206,0
HCC70,AZD7762,Crizotinib,0
CAPAN-2,Trametinib,Navitoclax,0
HCC1428,MK-1775,Cisplatin,0
CCK-81,AZD4547,Trametinib,0
CAL-51,AZD7762,Bortezomib,0
MDA-MB-231,5-Fluorouracil,Trametinib,0
HCC1395,PD173074,ZM447439,0
MDA-MB-468,Lapatinib,GSK269962A,0
SW948,5-Fluorouracil,MK-2206,0
HCC2218,MK-1775,Gemcitabine,0
KP-4,SCH772984,OSI-027,0
SNU-407,Olaparib,AZD7762,1
C2BBe1,Oxaliplatin,LGK974,0
BT-474,Pictilisib,Crizotinib,0
RKO,MK-1775,Olaparib,0
HCC2218,Axitinib,Docetaxel,0
SNU-175,Trametinib,Vinorelbine,0
PSN1,Erlotinib,Dasatinib,0
HCC1569,Luminespib,AZD8055,0
MRK-nu-1,Palbociclib,KU-55933,0
MDA-MB-361,Palbociclib,Tozasertib,0
MDA-MB-468,Bortezomib,Gemcitabine,0
HCC2157,Navitoclax,Afatinib,1
LoVo,Vinorelbine,Oxaliplatin,0
DiFi,Linsitinib,AZD8055,1
UACC-893,Bortezomib,Lapatinib,0
HT-29,Taselisib,Navitoclax,0
HCC1428,Trametinib,Lapatinib,0
SW1463,Trametinib,MK-2206,1
HCC2157,Bortezomib,Crizotinib,0
HCC1419,Linsitinib,Uprosertib,0
LS-411N,Taselisib,Vinorelbine,0
UACC-893,Docetaxel,SB216763,0
GP5d,Vinorelbine,SCH772984,1
CFPAC-1,Lapatinib,Dactolisib,0
MDA-MB-157,Temozolomide,AZD6482,0
MFM-223,OSI-027,Sapitinib,0
HCC38,Docetaxel,Trametinib,0
HCC2218,Palbociclib,Nilotinib,0
HT-115,SB216763,MK-1775,0
MFM-223,Axitinib,Cisplatin,0
HCC2218,Bortezomib,Nilotinib,0
CAMA-1,Sapitinib,NU7441,0
SW948,Oxaliplatin,Crizotinib,0
SW1463,SB216763,Vinorelbine,0
HCC1937,PD173074,Gemcitabine,0
CW-2,Navitoclax,Crizotinib,0
AsPC-1,OSI-027,MK-1775,0
BT-483,Cisplatin,Pictilisib,0
HCC2218,Crizotinib,Bortezomib,0
CL-11,Navitoclax,Sapitinib,0
PANC-10-05,Erlotinib,Dactolisib,0
HDQ-P1,Axitinib,Sapitinib,0
SNU-81,SB505124,Camptothecin,0
MCF7,Temozolomide,MK-2206,0
HCC202,Vorinostat,PD173074,0
HCC38,Navitoclax,Temozolomide,0
HCC2218,Crizotinib,Nilotinib,0
OCUB-M,Palbociclib,Sorafenib,0
CAL-51,Crizotinib,Docetaxel,0
SW1417,Oxaliplatin,Dabrafenib,0
BT-20,Sapitinib,Uprosertib,0
PA-TU-8902,Trametinib,Gemcitabine,0
MCF7,5-Fluorouracil,Bortezomib,0
RKO,Trametinib,Oxaliplatin,0
MDA-MB-468,Olaparib,Axitinib,0
MFM-223,Taselisib,Olaparib,0
HCC1428,MK-1775,Alisertib,0
HCC1500,Linsitinib,SCH772984,1
SW48,AZD7762,Camptothecin,0
MZ1-PC,Paclitaxel,Crizotinib,0
CAL-51,Cisplatin,GSK269962A,0
HuP-T3,Palbociclib,Navitoclax,0
CAL-51,Cisplatin,Alisertib,0
T84,Taselisib,Sapitinib,0
MDA-MB-415,Palbociclib,Axitinib,0
KP-3,Olaparib,LGK974,0
LS-411N,Linsitinib,SB216763,0
HCC202,Lapatinib,MK-2206,0
MDA-MB-157,MK-1775,AZD8055,0
MZ1-PC,Galunisertib,LGK974,0
MRK-nu-1,MK-2206,ZM447439,0
Hs-766T,Galunisertib,Linsitinib,0
HCC2998,BMS-754807,SCH772984,0
COLO-824,Palbociclib,KU-55933,0
T84,Olaparib,Camptothecin,0
HCC2157,Sapitinib,Vorinostat,0
MCF7,OSI-027,Tozasertib,0
LoVo,Taselisib,LGK974,0
AU565,Temozolomide,Taselisib,0
HCC1500,Vorinostat,AZD8055,1
HuP-T3,SCH772984,Palbociclib,0
Hs-578-T,Lapatinib,Camptothecin,0
HT-29,Crizotinib,SCH772984,0
CAL-51,Taselisib,BI-2536,0
NCI-H508,MK-1775,Camptothecin,0
HCC38,AZD7762,BI-2536,0
LS-513,SCH772984,AZD8055,0
MDA-MB-330,MK-1775,Taselisib,0
BT-549,Trametinib,5-Fluorouracil,0
OCUB-M,Navitoclax,JQ1,0
LS-180,Afatinib,Oxaliplatin,0
SNU-1040,Olaparib,Navitoclax,0
HCC1500,Cisplatin,AZD8055,0
HCC2218,Palbociclib,Cisplatin,0
CAMA-1,Cisplatin,Sapitinib,0
SW620,Oxaliplatin,AZD7762,0
PA-TU-8988T,MK-1775,Cisplatin,0
HCC1937,Crizotinib,Olaparib,0
RCM-1,LGK974,5-Fluorouracil,0
COLO-678,Trametinib,Crizotinib,0
GP5d,Olaparib,AZD8055,0
MDA-MB-453,Palbociclib,Ribociclib,0
MDA-MB-231,Crizotinib,Nilotinib,0
SW1417,Dabrafenib,Sapitinib,1
MDA-MB-415,Trametinib,Lapatinib,0
PA-TU-8988T,Galunisertib,Lapatinib,0
C2BBe1,SCH772984,Palbociclib,0
HCT-116,Oxaliplatin,SB216763,0
CAPAN-2,Trametinib,Lapatinib,0
HCC1500,MK-2206,AZD7762,0
SNU-175,MK-1775,5-Fluorouracil,0
HCC1599,MK-1775,PF-4708671,0
COLO-320-HSR,Linsitinib,Palbociclib,0
OCUB-M,Navitoclax,KU-55933,0
SUIT-2,Ruxolitinib,Olaparib,0
OCUB-M,Axitinib,Nilotinib,0
LS-513,Sapitinib,SCH772984,0
PA-TU-8902,Erlotinib,Taselisib,0
CFPAC-1,Dasatinib,Navitoclax,0
SU8686,Linsitinib,MK-2206,0
MCF7,Luminespib,Temozolomide,0
KP-2,Navitoclax,MK-1775,0
MDA-MB-361,Docetaxel,Bortezomib,0
AsPC-1,Lapatinib,SCH772984,1
T84,Navitoclax,Dabrafenib,0
CL-11,SB505124,Crizotinib,0
HCC1599,Temozolomide,Uprosertib,0
PANC-04-03,Olaparib,OSI-027,0
COLO-205,SCH772984,Sapitinib,0
KP-2,SCH772984,Erlotinib,1
PL4,Lapatinib,Cisplatin,0
BT-483,Pictilisib,Axitinib,0
HuP-T3,Oxaliplatin,Navitoclax,0
HCC1395,Cisplatin,Palbociclib,0
YAPC,Sorafenib,Lapatinib,0
SNU-175,5-Fluorouracil,Olaparib,0
HCC2218,Sapitinib,Venetoclax,0
CAL-120,Vorinostat,Doramapimod,0
EFM-19,MK-1775,Taselisib,0
MDA-MB-157,Crizotinib,MK-2206,0
MRK-nu-1,Luminespib,MK-2206,0
UACC-893,Vorinostat,Doramapimod,0
KP-3,Dasatinib,Dactolisib,0
PANC-10-05,Navitoclax,Cisplatin,1
MDA-MB-175-VII,Lapatinib,Axitinib,0
CAL-148,MK-1775,MK-2206,0
DAN-G,SCH772984,Dasatinib,1
COLO-678,Dabrafenib,AZD4547,0
HCC1954,MK-2206,Lapatinib,0
SW48,Palbociclib,Linsitinib,0
DU-4475,Trametinib,JQ1,1
DU-4475,PD173074,Ribociclib,0
LS-411N,Palbociclib,SCH772984,0
HCC1569,OSI-027,Alpelisib,0
HCC1954,Cisplatin,Temozolomide,0
MDA-MB-231,Vorinostat,Alisertib,0
MFM-223,Temozolomide,AZD7762,0
DU-4475,AZD7762,Afatinib,0
RKO,Palbociclib,Linsitinib,0
UACC-812,PD173074,Linsitinib,0
MDST8,BMS-754807,LGK974,0
EFM-19,Luminespib,OSI-027,0
PANC-10-05,5-Fluorouracil,Ruxolitinib,0
MDA-MB-453,Sapitinib,Vorinostat,0
HCC1599,Pictilisib,RO-3306,0
SNU-175,AZD7762,Crizotinib,0
HT-115,SB505124,AZD4547,0
CaR-1,Taselisib,Navitoclax,0
SW620,AZD4547,AZD7762,0
SNU-81,Afatinib,Crizotinib,0
SW837,Linsitinib,Taselisib,0
HCC1395,Linsitinib,Crizotinib,0
MDA-MB-436,Gemcitabine,Doramapimod,0
SU8686,Navitoclax,Oxaliplatin,0
PANC-04-03,Sorafenib,Lapatinib,0
MDA-MB-231,PD173074,Olaparib,0
MFM-223,Sapitinib,Alpelisib,0
SW837,Crizotinib,AZD7762,0
KP-3,Taselisib,LGK974,0
CL-11,AZD8055,MK-1775,0
UACC-893,Palbociclib,Uprosertib,0
HCC70,Taselisib,Sorafenib,0
EFM-19,Cisplatin,Luminespib,0
PA-TU-8902,SCH772984,Irinotecan,0
PA-TU-8988T,Navitoclax,OSI-027,0
LS-411N,Trametinib,Linsitinib,1
LS-180,Trametinib,Crizotinib,0
SW948,Taselisib,Linsitinib,1
BT-20,Taselisib,BI-2536,1
LS-513,SB505124,Linsitinib,1
LS-123,Taselisib,LGK974,0
PANC-03-27,Trametinib,Crizotinib,0
HCC1569,AZD7762,Afatinib,0
BT-483,Linsitinib,Uprosertib,0
KP-4,Dactolisib,OSI-027,0
COLO-678,Crizotinib,SCH772984,0
KP-4,5-Fluorouracil,Crizotinib,0
HCC1599,Crizotinib,NU7441,1
ZR-75-1,MK-2206,Venetoclax,0
LS-411N,AZD7762,BMS-754807,0
GP5d,Oxaliplatin,Dabrafenib,0
AU565,Bortezomib,OSI-027,0
BT-474,Temozolomide,Linsitinib,0
EVSA-T,Pictilisib,Temozolomide,0
LS-411N,Trametinib,Navitoclax,1
MIA-PaCa-2,Sorafenib,Trametinib,0
UACC-812,Gemcitabine,Temozolomide,0
HCC70,Vorinostat,Luminespib,0
COLO-205,Oxaliplatin,Vinorelbine,0
KM12,AZD4547,Sapitinib,1
MDA-MB-175-VII,Axitinib,Pictilisib,0
KP-3,Sorafenib,SCH772984,0
SW620,LGK974,SB505124,0
MDA-MB-330,Vorinostat,Sapitinib,0
COLO-824,MK-1775,Doramapimod,0
HuP-T3,SCH772984,Crizotinib,0
SNU-175,SCH772984,MK-1775,0
RKO,Navitoclax,Oxaliplatin,0
EVSA-T,Pictilisib,GSK269962A,0
AU565,Olaparib,RO-3306,0
EFM-19,Lapatinib,Sorafenib,0
BT-483,Luminespib,ZM447439,0
SW1116,Sapitinib,SCH772984,0
HCC38,Linsitinib,Crizotinib,0
HCC1500,Temozolomide,PF-4708671,0
HCC1954,Trametinib,Venetoclax,0
MDST8,Camptothecin,Oxaliplatin,0
PANC-03-27,LGK974,Lapatinib,0
SNU-C2B,Vinorelbine,Afatinib,0
HCT-116,Crizotinib,Navitoclax,1
AsPC-1,MK-1775,Ruxolitinib,0
CAPAN-1,OSI-027,Navitoclax,0
BT-549,PD173074,Alpelisib,0
NCI-H747,Olaparib,Navitoclax,0
DAN-G,Dasatinib,Irinotecan,0
Hs-578-T,OSI-027,ZM447439,0
Hs-578-T,5-Fluorouracil,AZD8055,0
PANC-04-03,Taselisib,Galunisertib,0
CAMA-1,Olaparib,Pictilisib,0
HCT-116,Crizotinib,Trametinib,0
DU-4475,Pictilisib,Alpelisib,0
MFM-223,PD173074,ZM447439,0
HuP-T3,MK-2206,Navitoclax,0
CL-11,MK-2206,Afatinib,1
OCUB-M,Linsitinib,Cisplatin,0
BxPC-3,MK-1775,Lapatinib,0
CAL-120,Crizotinib,Sorafenib,0
RKO,Trametinib,MK-1775,0
BxPC-3,SCH772984,Dactolisib,0
MDA-MB-453,AZD7762,AZD8055,0
UACC-812,5-Fluorouracil,Bortezomib,0
Hs-766T,Trametinib,Linsitinib,0
PANC-03-27,Sorafenib,Dactolisib,0
CAPAN-1,AZD7762,Erlotinib,0
HCC1428,MK-1775,Ribociclib,0
BT-483,Taselisib,AZD6482,0
T84,Navitoclax,Olaparib,0
HCC1954,Bortezomib,Afatinib,0
MDA-MB-175-VII,Vorinostat,SB216763,0
HCC1806,Luminespib,Pictilisib,0
MDA-MB-468,Axitinib,Cisplatin,0
CL-11,Oxaliplatin,LGK974,0
SNU-C2B,Oxaliplatin,Crizotinib,0
PL4,5-Fluorouracil,Taselisib,0
PANC-02-03,Sorafenib,Crizotinib,0
HCT-116,Vinorelbine,BMS-754807,0
AsPC-1,Oxaliplatin,Cisplatin,0
LoVo,AZD8055,Linsitinib,0
PANC-08-13,Oxaliplatin,Dactolisib,0
HCC1500,OSI-027,MK-1775,0
CAL-51,Axitinib,BI-2536,0
SW948,BMS-754807,MK-1775,0
CAPAN-1,Sorafenib,Gemcitabine,0
HCC1806,Luminespib,KU-55933,0
MDA-MB-361,Lapatinib,BI-2536,0
HCC1419,PD173074,Alpelisib,0
COLO-678,SB505124,Olaparib,0
LS-180,MK-2206,Navitoclax,1
EFM-192A,AZD7762,BI-2536,0
SW1990,MK-1775,Linsitinib,0
HCC1599,Gemcitabine,Vorinostat,0
MDA-MB-330,Lapatinib,MK-2206,0
BT-483,Olaparib,Taselisib,0
HCC38,Temozolomide,Luminespib,0
PANC-04-03,MK-1775,Cisplatin,0
HCC1187,Temozolomide,Nilotinib,0
RCM-1,MK-1775,Trametinib,0
HCC1569,Palbociclib,Sorafenib,0
CL-11,SB216763,AZD7762,0
HCT-116,Trametinib,Crizotinib,0
UACC-893,Lapatinib,Alpelisib,1
BT-549,Taselisib,Venetoclax,0
HT-29,SB505124,AZD4547,0
SNU-175,SB216763,BMS-754807,0
MDA-MB-157,Luminespib,Lapatinib,0
HCC2998,Palbociclib,Camptothecin,0
BT-20,Lapatinib,AZD6482,0
SNU-1040,Linsitinib,Crizotinib,0
CAPAN-1,Gemcitabine,Irinotecan,0
HCC2998,Palbociclib,Afatinib,0
COLO-824,Olaparib,Bortezomib,0
HCC1954,Luminespib,Camptothecin,0
RKO,SB505124,Dabrafenib,0
MDA-MB-468,Taselisib,RO-3306,0
MDA-MB-157,MK-1775,Linsitinib,0
UACC-812,Temozolomide,Olaparib,0
AU565,Olaparib,AZD8055,0
HCC1599,Luminespib,Pictilisib,0
KP-4,Lapatinib,Erlotinib,0
DU-4475,Linsitinib,MK-2206,0
GP5d,5-Fluorouracil,Crizotinib,0
MDA-MB-157,Lapatinib,JQ1,0
PANC-03-27,Taselisib,Linsitinib,0
BxPC-3,Linsitinib,Palbociclib,0
Hs-578-T,Navitoclax,Doramapimod,1
SNU-175,Linsitinib,Taselisib,0
HuP-T4,Trametinib,Paclitaxel,1
CAL-51,Trametinib,AZD6482,0
CAL-120,MK-2206,Venetoclax,0
HCC2218,Linsitinib,Doramapimod,0
SNU-81,Palbociclib,SCH772984,0
COLO-824,Trametinib,Axitinib,0
EFM-19,AZD7762,Docetaxel,0
SNU-407,Palbociclib,MK-2206,0
Hs-578-T,Bortezomib,GSK269962A,0
HCC1937,Navitoclax,AZD7762,1
MFM-223,Navitoclax,Crizotinib,0
KP-3,MK-2206,Irinotecan,0
SNU-C1,Navitoclax,Crizotinib,0
HCC2157,Gemcitabine,Doramapimod,0
UACC-893,Luminespib,OSI-027,0
HCC38,5-Fluorouracil,Navitoclax,0
LS-513,Olaparib,Palbociclib,0
GP5d,Vinorelbine,SB216763,1
EFM-19,Crizotinib,Wee1 Inhibitor,0
HCC1806,MK-1775,PF-4708671,0
YAPC,Dasatinib,Linsitinib,0
BT-549,MK-1775,Entinostat,0
SW620,Trametinib,MK-2206,0
PA-TU-8902,OSI-027,MK-2206,0
MDA-MB-175-VII,PD173074,Luminespib,0
CAL-51,Taselisib,Venetoclax,0
CAPAN-2,AZD7762,MK-1775,0
HPAC,Dasatinib,Cisplatin,0
CFPAC-1,MK-2206,Dactolisib,0
HCC1954,MK-2206,Taselisib,0
HCC1599,Lapatinib,Alpelisib,0
HCC2157,Trametinib,Navitoclax,0
NCI-H508,5-Fluorouracil,Crizotinib,0
CaR-1,5-Fluorouracil,Afatinib,0
T84,Sapitinib,BMS-754807,0
BT-483,Lapatinib,PF-4708671,0
Hs-578-T,Docetaxel,AZD8055,0
EFM-192A,Temozolomide,NU7441,0
HCC1187,Sapitinib,Alisertib,1
HCC1954,Temozolomide,Alisertib,0
HT55,Trametinib,Crizotinib,0
HCC1599,Navitoclax,Temozolomide,0
MDA-MB-415,Luminespib,5-Fluorouracil,0
EVSA-T,OSI-027,Sorafenib,0
SU8686,MK-2206,Dasatinib,0
SW1417,AZD8055,BMS-754807,0
CAMA-1,Docetaxel,Nilotinib,0
MDA-MB-231,Vorinostat,5-Fluorouracil,0
CAL-148,Navitoclax,Crizotinib,0
MCF7,Palbociclib,SCH772984,0
HCC1937,5-Fluorouracil,AZD8055,0
LS-513,MK-2206,Oxaliplatin,0
MDA-MB-415,Bortezomib,NU7441,0
MDA-MB-231,Navitoclax,Docetaxel,1
HCC1599,Axitinib,Uprosertib,0
SNU-1040,Linsitinib,Camptothecin,0
T47D,Luminespib,Olaparib,0
KP-1N,Olaparib,OSI-027,0
MDA-MB-415,MK-1775,Camptothecin,1
MDA-MB-468,AZD7762,Docetaxel,0
HCC2157,Pictilisib,Camptothecin,0
Hs-578-T,OSI-027,Navitoclax,0
CAL-148,MK-2206,Gemcitabine,0
EFM-19,Cisplatin,Pictilisib,0
MDA-MB-453,MK-1775,Ribociclib,0
CFPAC-1,5-Fluorouracil,MK-2206,0
ZR-75-30,Linsitinib,Bortezomib,0
HCC1937,Palbociclib,Afatinib,0
MZ1-PC,MK-2206,Taselisib,0
EFM-19,Temozolomide,Uprosertib,0
OCUB-M,Docetaxel,AZD8055,0
UACC-812,Lapatinib,5-Fluorouracil,0
T47D,AZD7762,KU-55933,0
HCC1954,Olaparib,AZD8055,0
YAPC,Galunisertib,Oxaliplatin,0
SW948,AZD7762,Palbociclib,0
HCC1569,Olaparib,OSI-027,0
MDA-MB-175-VII,Pictilisib,MK-1775,0
SNU-C1,Trametinib,LGK974,0
MDA-MB-157,PD173074,Ribociclib,0
MRK-nu-1,Luminespib,AZD8055,0
DiFi,Olaparib,Dabrafenib,0
SNU-C5,Vinorelbine,BMS-754807,0
HPAC,Navitoclax,Lapatinib,0
BT-549,Sapitinib,Alpelisib,0
MDA-MB-157,Gemcitabine,NU7441,0
UACC-812,Linsitinib,Crizotinib,0
BT-483,Docetaxel,Sapitinib,0
CAL-148,Luminespib,GSK269962A,0
PANC-02-03,Oxaliplatin,Crizotinib,0
MRK-nu-1,Gemcitabine,Navitoclax,0
HCC1954,MK-2206,BI-2536,1
HT-115,MK-1775,Taselisib,0
JIMT-1,AZD7762,Bortezomib,0
T47D,MK-1775,ZM447439,0
HCC2157,Temozolomide,Dabrafenib,0
MDA-MB-231,Taselisib,AZD8055,0
MFM-223,Linsitinib,Camptothecin,0
HCC1954,Trametinib,BI-2536,0
HuP-T4,MK-1775,Dasatinib,1
HT-115,5-Fluorouracil,Trametinib,0
LS-513,SB216763,MK-1775,0
CAPAN-1,Ruxolitinib,Dasatinib,0
HCC1599,Bortezomib,Uprosertib,0
MDA-MB-175-VII,OSI-027,5-Fluorouracil,0
CCK-81,Trametinib,LGK974,0
HCC38,Bortezomib,Camptothecin,0
CAL-148,Olaparib,BI-2536,0
Hs-578-T,Navitoclax,Entinostat,1
SU8686,Gemcitabine,Dactolisib,0
CAMA-1,Linsitinib,Cisplatin,0
EVSA-T,Trametinib,Doramapimod,0
COLO-824,Crizotinib,Venetoclax,1
ZR-75-30,Pictilisib,Temozolomide,0
CAL-51,Sapitinib,Dabrafenib,0
MRK-nu-1,MK-1775,Lapatinib,0
DAN-G,Olaparib,Dasatinib,0
HCC1806,MK-1775,Vorinostat,0
RCM-1,Afatinib,AZD7762,0
CAL-85-1,Trametinib,Luminespib,0
LoVo,Dabrafenib,5-Fluorouracil,0
COLO-320-HSR,SB216763,5-Fluorouracil,0
JIMT-1,Trametinib,Sorafenib,0
RCM-1,Palbociclib,SB505124,0
BxPC-3,Sorafenib,Gemcitabine,0
HCC70,Luminespib,5-Fluorouracil,0
HCC1806,Cisplatin,Entinostat,0
HPAC,Ruxolitinib,Linsitinib,0
CaR-1,SB216763,AZD4547,0
MDA-MB-453,Vorinostat,Doramapimod,0
SW1417,Taselisib,SCH772984,0
HCC70,PD173074,Doramapimod,0
UACC-812,PD173074,Crizotinib,1
HCC1143,Navitoclax,Uprosertib,0
HCC2157,Luminespib,ZM447439,0
MCF7,Lapatinib,Wee1 Inhibitor,0
YAPC,Olaparib,Gemcitabine,0
COLO-320-HSR,AZD8055,MK-1775,0
HCC1500,Navitoclax,Docetaxel,0
HCC1428,Cisplatin,Docetaxel,0
BT-474,Vorinostat,Trametinib,0
SW948,Oxaliplatin,AZD7762,0
SW620,Trametinib,Oxaliplatin,0
CAPAN-2,Erlotinib,SCH772984,0
HCC1569,MK-1775,AZD8055,0
SW1463,5-Fluorouracil,Palbociclib,0
AsPC-1,Linsitinib,Ruxolitinib,0
PL4,AZD7762,Irinotecan,1
CFPAC-1,OSI-027,Cisplatin,0
JIMT-1,Taselisib,Bortezomib,0
MDA-MB-175-VII,Pictilisib,Alpelisib,0
BT-474,Bortezomib,PD173074,0
HCT-116,Palbociclib,Linsitinib,0
HDQ-P1,Pictilisib,Wee1 Inhibitor,0
CAL-85-1,Pictilisib,OSI-027,0
NCI-H747,AZD4547,AZD7762,0
HCC1806,Luminespib,Camptothecin,0
BT-549,Sapitinib,MK-1775,0
MIA-PaCa-2,Erlotinib,Palbociclib,0
OCUB-M,5-Fluorouracil,Olaparib,0
Hs-578-T,Cisplatin,Uprosertib,0
HCT-15,Vinorelbine,AZD8055,0
CCK-81,LGK974,Dabrafenib,0
SW948,SB505124,AZD4547,0
MDA-MB-361,Navitoclax,Ribociclib,0
MZ1-PC,Irinotecan,Navitoclax,1
KP-4,Palbociclib,Linsitinib,0
EFM-192A,Gemcitabine,Bortezomib,0
COLO-320-HSR,Navitoclax,MK-1775,0
SW1463,Afatinib,SB216763,0
CAL-120,Temozolomide,Docetaxel,0
DiFi,Sapitinib,SB505124,0
MDA-MB-157,Trametinib,Venetoclax,0
HCC1187,Crizotinib,Palbociclib,0
C2BBe1,5-Fluorouracil,Taselisib,0
HCC70,5-Fluorouracil,AZD6482,0
NCI-H716,5-Fluorouracil,Afatinib,0
KP-1N,Paclitaxel,Navitoclax,1
HPAC,Dasatinib,Linsitinib,0
PANC-02-03,Gemcitabine,Sorafenib,0
ZR-75-30,5-Fluorouracil,Linsitinib,0
JIMT-1,Gemcitabine,Alisertib,0
SNU-175,Taselisib,AZD4547,0
EFM-192A,Vorinostat,Venetoclax,0
DU-4475,Cisplatin,SCH772984,0
SNU-C1,Vinorelbine,SB505124,0
C2BBe1,SB216763,Afatinib,0
CAL-148,Navitoclax,Alisertib,1
MDA-MB-157,Crizotinib,AZD8055,0
DU-4475,Taselisib,SCH772984,0
HCC70,5-Fluorouracil,Lapatinib,0
HCC1806,OSI-027,Docetaxel,0
CaR-1,AZD7762,BMS-754807,0
HCC38,OSI-027,NU7441,0
HuP-T4,Taselisib,OSI-027,1
NCI-H716,Palbociclib,Navitoclax,0
HuP-T3,5-Fluorouracil,Palbociclib,0
LoVo,BMS-754807,5-Fluorouracil,0
HCC1500,Linsitinib,Palbociclib,0
LoVo,Oxaliplatin,Trametinib,0
DU-4475,Trametinib,AZD6482,0
HuP-T4,Linsitinib,Dasatinib,1
ZR-75-30,Navitoclax,Luminespib,0
COLO-205,AZD4547,LGK974,0
AU565,MK-1775,KU-55933,0
CAL-120,Linsitinib,Luminespib,0
LS-180,Taselisib,Vinorelbine,0
Hs-766T,Trametinib,Sorafenib,0
DU-4475,Sapitinib,Temozolomide,0
JIMT-1,MK-1775,Temozolomide,0
SNU-C2B,Oxaliplatin,Vinorelbine,0
JIMT-1,Olaparib,Navitoclax,0
DAN-G,Erlotinib,Navitoclax,0
BT-549,MK-1775,Gemcitabine,0
MDA-MB-436,Olaparib,Luminespib,0
AsPC-1,Palbociclib,Ruxolitinib,0
MDA-MB-157,OSI-027,GSK269962A,0
CW-2,Taselisib,Trametinib,0
COLO-320-HSR,BMS-754807,Taselisib,0
HCC1187,Axitinib,5-Fluorouracil,0
HCC70,Gemcitabine,GSK269962A,0
PANC-04-03,Erlotinib,Irinotecan,0
HCC70,Bortezomib,NU7441,1
SK-CO-1,SB505124,MK-1775,0
Hs-578-T,PD173074,Bortezomib,0
SU8686,Crizotinib,Taselisib,0
HDQ-P1,MK-1775,OSI-027,0
HCC1599,Vorinostat,Alpelisib,0
HuP-T3,Oxaliplatin,Paclitaxel,0
Hs-578-T,Gemcitabine,Afatinib,0
MCF7,Axitinib,Ribociclib,0
BT-549,Palbociclib,Luminespib,0
COLO-205,Navitoclax,Crizotinib,0
SW1116,MK-1775,Sapitinib,0
HDQ-P1,Cisplatin,SB216763,0
HCC1806,Temozolomide,Alisertib,0
SW948,5-Fluorouracil,AZD8055,0
CAPAN-1,OSI-027,Dactolisib,0
HCC1599,Navitoclax,Linsitinib,0
MFM-223,MK-2206,Ribociclib,0
PSN1,LGK974,Linsitinib,0
HCC1187,Docetaxel,Ribociclib,0
EFM-192A,PD173074,Bortezomib,0
HT55,SCH772984,Crizotinib,0
CCK-81,Crizotinib,Navitoclax,0
RCM-1,Camptothecin,Taselisib,0
HCC1806,PD173074,Olaparib,0
CAL-148,Axitinib,Taselisib,0
BT-549,Linsitinib,MK-2206,0
SNU-C5,SB216763,Oxaliplatin,0
MCF7,Lapatinib,MK-2206,1
HCC1187,AZD7762,Axitinib,0
BT-20,Navitoclax,NU7441,1
GP5d,SB216763,Olaparib,0
AU565,Navitoclax,Sapitinib,0
SW1990,Olaparib,5-Fluorouracil,0
HuP-T4,Linsitinib,Gemcitabine,0
COLO-824,Cisplatin,Entinostat,0
MDA-MB-468,Linsitinib,SCH772984,0
MDA-MB-468,Taselisib,Nilotinib,0
PANC-03-27,Irinotecan,Navitoclax,0
BT-474,Temozolomide,Venetoclax,0
SW837,AZD8055,Vinorelbine,0
KP-3,Sorafenib,Gemcitabine,0
