cell_line_names,anchor_names,library_names,labels
SW1463,MK-1775,Crizotinib,0
PA-TU-8902,Irinotecan,Oxaliplatin,0
PA-TU-8902,Lapatinib,Erlotinib,0
ZR-75-30,Bortezomib,Palbociclib,0
HCC1500,Palbociclib,BI-2536,0
YAPC,Trametinib,Linsitinib,0
EVSA-T,PD173074,SB216763,0
CaR-1,Crizotinib,Olaparib,0
MDA-MB-157,Docetaxel,Vorinostat,0
SK-CO-1,AZD8055,Oxaliplatin,0
BT-20,Navitoclax,KU-55933,0
SNU-81,AZD8055,Palbociclib,0
CAL-51,5-Fluorouracil,BI-2536,0
HCC1143,Pictilisib,Crizotinib,0
MDA-MB-361,Palbociclib,Ribociclib,0
EFM-19,Palbociclib,Wee1 Inhibitor,0
CAL-148,Lapatinib,Uprosertib,0
SNU-407,SCH772984,Dabrafenib,0
SNU-407,Dabrafenib,Afatinib,0
CAPAN-1,OSI-027,Taselisib,0
HCC1428,Trametinib,Entinostat,0
MCF7,Taselisib,KU-55933,1
PA-TU-8988T,Dasatinib,Crizotinib,1
PSN1,Dasatinib,Sorafenib,0
AU565,Taselisib,Nilotinib,0
SNU-C1,Linsitinib,Trametinib,0
HDQ-P1,Lapatinib,Wee1 Inhibitor,0
HCC1395,Taselisib,AZD6482,0
T47D,PD173074,JQ1,0
JIMT-1,OSI-027,SCH772984,0
HCC1806,Temozolomide,Luminespib,0
MRK-nu-1,Luminespib,BI-2536,0
HCC1954,Cisplatin,MK-1775,0
HCC1500,Docetaxel,SB216763,0
PANC-02-03,Dactolisib,LGK974,0
HCC1395,MK-1775,NU7441,0
CAL-148,Bortezomib,NU7441,0
JIMT-1,MK-1775,Trametinib,0
CAL-148,Pictilisib,ZM447439,0
EFM-192A,Lapatinib,AZD7762,0
YAPC,MK-1775,Lapatinib,0
SNU-81,Trametinib,Palbociclib,0
HCC70,Taselisib,Palbociclib,0
MDA-MB-157,Docetaxel,Taselisib,0
BxPC-3,Taselisib,Paclitaxel,0
HCC1937,OSI-027,RO-3306,0
HCC1419,Docetaxel,Paclitaxel,0
Hs-766T,Paclitaxel,OSI-027,0
KP-4,Dactolisib,Ruxolitinib,0
CAL-51,Taselisib,Docetaxel,0
HDQ-P1,Olaparib,Lapatinib,0
YAPC,Cisplatin,MK-2206,0
JIMT-1,Crizotinib,Venetoclax,0
HCC2157,Cisplatin,Temozolomide,0
ZR-75-1,PD173074,Nilotinib,0
SNU-175,Vinorelbine,MK-1775,0
MDA-MB-468,MK-1775,Tozasertib,0
PANC-04-03,5-Fluorouracil,Taselisib,0
COLO-205,SB505124,BMS-754807,0
T84,Dabrafenib,Vinorelbine,0
Hs-578-T,Bortezomib,Tozasertib,0
COLO-205,MK-1775,Vinorelbine,0
HCC1937,Linsitinib,Afatinib,0
SW948,5-Fluorouracil,BMS-754807,0
HCC1395,Trametinib,Entinostat,0
CAPAN-1,Palbociclib,OSI-027,0
HCC1500,5-Fluorouracil,PD173074,0
PANC-04-03,Ruxolitinib,Navitoclax,0
COLO-678,Trametinib,BMS-754807,0
SW48,Dabrafenib,AZD4547,0
LS-411N,Oxaliplatin,MK-1775,0
HT-29,AZD4547,Sapitinib,1
PSN1,Gemcitabine,Dactolisib,0
T47D,Luminespib,RO-3306,0
MRK-nu-1,Sapitinib,Olaparib,0
EFM-192A,AZD7762,Navitoclax,0
HCC1954,Bortezomib,Temozolomide,0
PANC-03-27,Paclitaxel,OSI-027,0
BT-549,Olaparib,KU-55933,0
RCM-1,Crizotinib,Afatinib,0
HCC38,Cisplatin,Wee1 Inhibitor,0
NCI-H508,Vinorelbine,Navitoclax,1
LS-180,Vinorelbine,SCH772984,0
BxPC-3,Palbociclib,AZD7762,0
CAL-120,Gemcitabine,Uprosertib,0
LoVo,AZD7762,Taselisib,0
PA-TU-8902,Gemcitabine,Linsitinib,0
HCC1599,Axitinib,NU7441,0
T47D,5-Fluorouracil,Taselisib,0
CAPAN-1,Paclitaxel,LGK974,0
DU-4475,Olaparib,Entinostat,0
EVSA-T,OSI-027,KU-55933,0
LS-180,Dabrafenib,LGK974,0
HCC1143,Trametinib,5-Fluorouracil,0
ZR-75-30,Docetaxel,Bortezomib,0
HCC2218,Taselisib,JQ1,0
COLO-205,Camptothecin,Dabrafenib,0
SU8686,OSI-027,Palbociclib,0
SU8686,Oxaliplatin,Taselisib,0
BT-549,Palbociclib,MK-2206,0
SNU-175,SB216763,MK-1775,0
HCC1143,Temozolomide,AZD8055,0
SW620,LGK974,Trametinib,0
BT-474,Crizotinib,MK-1775,0
SW620,BMS-754807,AZD7762,0
HCC1954,AZD7762,PD173074,0
BT-483,Bortezomib,Palbociclib,0
HCC1187,Temozolomide,Alisertib,0
CAL-51,OSI-027,Sorafenib,0
KP-2,MK-2206,OSI-027,0
HCC1599,Linsitinib,MK-1775,0
MDST8,Navitoclax,Dabrafenib,0
MDA-MB-436,Vorinostat,Palbociclib,0
HT-115,Dabrafenib,Oxaliplatin,0
HCC1419,Cisplatin,MK-1775,0
EFM-192A,Vorinostat,Ribociclib,0
HPAC,Dasatinib,Gemcitabine,0
DAN-G,Oxaliplatin,LGK974,0
Hs-766T,SCH772984,Trametinib,0
KP-1N,Oxaliplatin,Palbociclib,0
HT-29,Afatinib,Oxaliplatin,0
HuP-T4,Cisplatin,Erlotinib,0
EFM-192A,Cisplatin,Wee1 Inhibitor,0
ZR-75-30,MK-1775,KU-55933,0
EVSA-T,Olaparib,Uprosertib,0
HCC70,Bortezomib,Camptothecin,0
LS-513,Camptothecin,LGK974,0
PANC-04-03,5-Fluorouracil,Navitoclax,0
MDA-MB-436,OSI-027,MK-2206,0
KM12,Afatinib,Trametinib,0
PA-TU-8988T,Trametinib,Galunisertib,0
NCI-H747,Crizotinib,Vinorelbine,0
CAL-148,PD173074,NU7441,0
PANC-08-13,Paclitaxel,Olaparib,0
CCK-81,Crizotinib,Vinorelbine,0
SNU-C2B,Taselisib,SB216763,0
CAL-120,Taselisib,Tozasertib,0
HCC2157,MK-1775,NU7441,0
NCI-H716,LGK974,Sapitinib,0
DU-4475,PD173074,NU7441,0
MFM-223,Crizotinib,Axitinib,0
KM12,Oxaliplatin,Sapitinib,0
AU565,Cisplatin,Paclitaxel,0
MDA-MB-415,Olaparib,Nilotinib,0
MDA-MB-468,Docetaxel,SCH772984,0
SNU-407,LGK974,SB216763,0
EFM-192A,Luminespib,ZM447439,0
DU-4475,Luminespib,AZD6482,0
MCF7,MK-1775,NU7441,0
UACC-893,Cisplatin,Taselisib,0
PA-TU-8988T,Dactolisib,Navitoclax,0
HDQ-P1,Lapatinib,SCH772984,0
SNU-407,LGK974,Dabrafenib,0
ZR-75-30,Trametinib,Vorinostat,0
PANC-10-05,Dactolisib,SCH772984,0
HCC38,Cisplatin,PF-4708671,0
BT-549,MK-1775,Linsitinib,0
HCC1395,Gemcitabine,Navitoclax,0
COLO-824,OSI-027,Tozasertib,0
COLO-678,Olaparib,Afatinib,0
CaR-1,SCH772984,MK-2206,1
HCC1187,Lapatinib,NU7441,0
SW1116,5-Fluorouracil,BMS-754807,0
HCC1395,Linsitinib,Sorafenib,0
ZR-75-1,Temozolomide,MK-1775,0
CL-11,Oxaliplatin,Crizotinib,0
GP5d,Afatinib,MK-1775,0
ZR-75-30,OSI-027,BI-2536,0
HCC2157,Temozolomide,OSI-027,0
EFM-19,Docetaxel,AZD8055,0
ZR-75-30,Bortezomib,JQ1,1
PANC-08-13,OSI-027,Erlotinib,0
UACC-893,PD173074,Sapitinib,0
LoVo,Sapitinib,SB505124,0
MDA-MB-415,Luminespib,Bortezomib,0
JIMT-1,AZD7762,Uprosertib,0
HCC2218,Palbociclib,JQ1,0
SW837,BMS-754807,Dabrafenib,0
CaR-1,SB216763,SCH772984,0
SW1463,Trametinib,Crizotinib,0
CAL-120,Navitoclax,ZM447439,1
SW837,Olaparib,Taselisib,0
COLO-320-HSR,AZD4547,BMS-754807,0
C2BBe1,Navitoclax,SCH772984,0
COLO-205,Afatinib,SB216763,0
HCC1954,PD173074,Luminespib,0
KP-4,Galunisertib,Irinotecan,0
HCC1806,Axitinib,MK-2206,0
MIA-PaCa-2,Taselisib,5-Fluorouracil,0
SNU-175,Camptothecin,5-Fluorouracil,0
SNU-407,Linsitinib,Taselisib,0
SU8686,Cisplatin,Ruxolitinib,0
HCC1143,5-Fluorouracil,Crizotinib,0
CAPAN-1,LGK974,Olaparib,0
CFPAC-1,Linsitinib,SCH772984,1
SW1116,AZD7762,Crizotinib,0
HCC1428,AZD7762,Wee1 Inhibitor,0
HDQ-P1,Pictilisib,Sapitinib,0
HCC1569,MK-1775,SCH772984,0
ZR-75-30,Lapatinib,Gemcitabine,0
OCUB-M,Linsitinib,BI-2536,0
SW48,MK-2206,5-Fluorouracil,0
MIA-PaCa-2,Sorafenib,OSI-027,0
SUIT-2,Trametinib,AZD7762,0
NCI-H716,Crizotinib,5-Fluorouracil,0
HCC1937,Taselisib,Palbociclib,0
CAPAN-1,Palbociclib,Linsitinib,0
DiFi,Afatinib,Camptothecin,1
SW948,Crizotinib,Trametinib,0
HCC1599,Pictilisib,MK-1775,0
HCC1937,Docetaxel,Crizotinib,0
ZR-75-30,Navitoclax,Ribociclib,0
PANC-04-03,OSI-027,Irinotecan,0
MDA-MB-468,Trametinib,Navitoclax,0
SNU-407,Afatinib,Dabrafenib,0
MDA-MB-330,OSI-027,Pictilisib,0
SW1463,Taselisib,Dabrafenib,0
KP-2,Oxaliplatin,Linsitinib,0
HDQ-P1,Pictilisib,Sorafenib,0
HCT-116,Olaparib,5-Fluorouracil,0
HCC1569,Sapitinib,Bortezomib,0
MDA-MB-157,MK-1775,Dabrafenib,0
HCC2998,Trametinib,Afatinib,0
Hs-578-T,Docetaxel,BI-2536,0
SW837,SB505124,LGK974,0
HCC1500,Olaparib,NU7441,0
SNU-C1,Camptothecin,Sapitinib,0
KM12,AZD7762,AZD4547,0
EFM-192A,Pictilisib,SB216763,0
MDA-MB-175-VII,MK-1775,AZD8055,1
LS-180,AZD8055,Taselisib,0
RCM-1,Sapitinib,Afatinib,0
HT-115,SB505124,5-Fluorouracil,0
UACC-812,5-Fluorouracil,PD173074,0
PA-TU-8988T,Navitoclax,Trametinib,0
MDA-MB-157,Gemcitabine,AZD7762,0
HCC2218,OSI-027,Tozasertib,0
HCC1569,AZD7762,Bortezomib,0
SW1116,Camptothecin,Oxaliplatin,0
SNU-407,MK-1775,Linsitinib,1
YAPC,Paclitaxel,Ruxolitinib,0
CAL-120,Temozolomide,KU-55933,0
SW48,MK-2206,Afatinib,0
COLO-205,Taselisib,MK-2206,0
CAPAN-2,Crizotinib,Lapatinib,1
MDA-MB-453,Vorinostat,Entinostat,0
BxPC-3,Lapatinib,MK-2206,1
KP-4,Taselisib,LGK974,0
HCC1937,Sapitinib,Dabrafenib,0
PL4,Linsitinib,Ruxolitinib,0
LS-180,Palbociclib,Oxaliplatin,0
HuP-T3,Galunisertib,Irinotecan,0
KP-1N,OSI-027,Gemcitabine,0
NCI-H747,Dabrafenib,MK-1775,0
SUIT-2,Erlotinib,Linsitinib,0
PL4,Olaparib,OSI-027,0
YAPC,Erlotinib,Taselisib,0
DAN-G,Erlotinib,Galunisertib,0
MDA-MB-175-VII,Crizotinib,Cisplatin,0
PANC-03-27,Linsitinib,Erlotinib,0
CAL-51,Axitinib,AZD6482,0
CL-11,Olaparib,AZD7762,0
MDA-MB-157,Linsitinib,MK-1775,0
DU-4475,Taselisib,SB216763,0
SNU-1040,SB216763,Linsitinib,0
PA-TU-8902,Oxaliplatin,Dactolisib,0
JIMT-1,Crizotinib,SCH772984,0
T47D,Olaparib,Palbociclib,0
HCT-15,AZD4547,5-Fluorouracil,0
HCC1569,MK-2206,Doramapimod,0
MDA-MB-453,Trametinib,Camptothecin,0
HCT-15,AZD8055,5-Fluorouracil,0
MDA-MB-436,Bortezomib,Doramapimod,0
COLO-824,Axitinib,GSK269962A,0
JIMT-1,Crizotinib,Uprosertib,0
PANC-02-03,MK-1775,Olaparib,0
GP5d,Taselisib,Palbociclib,0
HCT-15,AZD4547,AZD7762,0
SNU-C5,Afatinib,Olaparib,0
HCC70,Palbociclib,Uprosertib,0
LS-411N,Navitoclax,Trametinib,1
HCC1500,Bortezomib,Vorinostat,0
MIA-PaCa-2,Paclitaxel,MK-1775,0
HCC1143,AZD7762,AZD8055,0
KP-3,Linsitinib,Paclitaxel,0
DiFi,Taselisib,MK-2206,0
CAPAN-1,Oxaliplatin,Lapatinib,0
HCC1428,Docetaxel,MK-2206,0
HCC1187,Palbociclib,Sorafenib,0
EFM-19,Axitinib,Trametinib,0
MDA-MB-436,Bortezomib,Trametinib,0
MDA-MB-231,Axitinib,Bortezomib,0
HT-115,Palbociclib,Sapitinib,0
NCI-H508,Palbociclib,Dabrafenib,0
KP-4,Crizotinib,Oxaliplatin,0
PANC-03-27,Cisplatin,LGK974,0
MIA-PaCa-2,MK-1775,Palbociclib,0
DU-4475,AZD7762,ZM447439,0
HCC1569,Linsitinib,Lapatinib,1
HCC2218,Palbociclib,Gemcitabine,0
HCC2998,AZD7762,5-Fluorouracil,1
KP-4,Linsitinib,Dasatinib,0
KP-1N,AZD7762,Cisplatin,0
HT-29,Sapitinib,Vinorelbine,0
COLO-205,MK-1775,Trametinib,0
ZR-75-30,Axitinib,Bortezomib,0
COLO-678,AZD7762,LGK974,0
C2BBe1,Crizotinib,MK-2206,0
Hs-766T,Oxaliplatin,Linsitinib,0
CAL-120,Gemcitabine,Venetoclax,0
OCUB-M,Gemcitabine,Taselisib,0
HT-29,Trametinib,AZD4547,0
CAL-51,MK-2206,Temozolomide,0
MDA-MB-436,Taselisib,MK-2206,0
LS-513,MK-1775,Linsitinib,0
HCC1143,Docetaxel,Alpelisib,0
HCC1599,Cisplatin,Entinostat,0
Hs-766T,Taselisib,Sorafenib,0
HCC1569,Temozolomide,5-Fluorouracil,0
PANC-02-03,Cisplatin,Trametinib,0
MDA-MB-231,Vorinostat,AZD8055,0
LS-180,Linsitinib,AZD4547,0
HCC1937,Trametinib,Nilotinib,0
BT-20,OSI-027,Ribociclib,0
DU-4475,Sapitinib,Uprosertib,0
T47D,Olaparib,NU7441,0
BT-474,Palbociclib,Luminespib,0
BT-474,Luminespib,NU7441,0
MDA-MB-453,Vorinostat,Palbociclib,0
BT-20,PD173074,Entinostat,0
CAL-51,Palbociclib,Bortezomib,0
HCC1599,Luminespib,Crizotinib,0
MDST8,SCH772984,SB505124,0
HCC1419,Sapitinib,Camptothecin,0
KM12,Afatinib,MK-2206,0
MDA-MB-157,5-Fluorouracil,Dabrafenib,0
HCC2218,Gemcitabine,BI-2536,0
CAL-51,Bortezomib,AZD7762,0
UACC-893,Linsitinib,Uprosertib,0
HCC1806,Sapitinib,Afatinib,0
T84,MK-1775,SCH772984,0
HPAC,Lapatinib,Trametinib,0
PA-TU-8988T,MK-1775,Taselisib,0
MDA-MB-330,Palbociclib,Sorafenib,0
HCC1143,5-Fluorouracil,Temozolomide,0
HCC1187,Sapitinib,PD173074,0
OCUB-M,Luminespib,SCH772984,0
ZR-75-30,OSI-027,Olaparib,0
HCT-15,Oxaliplatin,Afatinib,0
HCC1954,Cisplatin,JQ1,0
MDA-MB-453,Palbociclib,Alpelisib,0
MCF7,Taselisib,Afatinib,0
MDA-MB-415,Taselisib,PF-4708671,0
MRK-nu-1,Taselisib,GSK269962A,0
SNU-C5,5-Fluorouracil,AZD8055,0
MFM-223,Pictilisib,MK-2206,0
BT-483,Sapitinib,BI-2536,0
AU565,PD173074,Linsitinib,0
HCC1187,Docetaxel,SB216763,0
BT-483,Palbociclib,Uprosertib,0
AU565,Lapatinib,GSK269962A,0
HCC1599,5-Fluorouracil,Trametinib,0
Hs-578-T,5-Fluorouracil,KU-55933,0
HCC1143,Lapatinib,Sorafenib,0
MDA-MB-415,Taselisib,5-Fluorouracil,0
SK-CO-1,SB216763,Oxaliplatin,0
HCC1395,Cisplatin,Vorinostat,0
BT-20,MK-2206,Tozasertib,0
KP-3,SCH772984,Navitoclax,0
MDA-MB-415,Olaparib,PD173074,0
HCC2218,Cisplatin,Doramapimod,0
HCC1806,MK-1775,Palbociclib,0
Hs-578-T,Olaparib,AZD8055,0
ZR-75-30,5-Fluorouracil,Venetoclax,0
BT-483,Palbociclib,Gemcitabine,0
LoVo,5-Fluorouracil,LGK974,0
HCC1419,Axitinib,JQ1,0
HCT-15,AZD7762,Sapitinib,0
HuP-T3,Navitoclax,Linsitinib,0
HuP-T3,Galunisertib,Ruxolitinib,0
EFM-19,Gemcitabine,Lapatinib,0
COLO-824,Sapitinib,Trametinib,0
LS-411N,MK-1775,AZD4547,0
DU-4475,Temozolomide,Alpelisib,1
MDA-MB-436,Linsitinib,Sorafenib,0
BT-549,Sapitinib,AZD8055,0
CFPAC-1,Dasatinib,Gemcitabine,0
SNU-1040,SB505124,Oxaliplatin,0
MRK-nu-1,AZD7762,5-Fluorouracil,0
HCC2218,Cisplatin,Trametinib,0
MFM-223,AZD7762,Nilotinib,0
HCC38,Bortezomib,JQ1,1
JIMT-1,Crizotinib,Wee1 Inhibitor,0
LS-411N,Palbociclib,Camptothecin,0
DAN-G,Dactolisib,Crizotinib,0
HCC2998,Taselisib,Palbociclib,0
ZR-75-1,Cisplatin,JQ1,0
HT-29,Sapitinib,MK-2206,0
BT-549,Luminespib,Crizotinib,0
SW1116,Taselisib,Sapitinib,0
SW837,AZD4547,5-Fluorouracil,0
COLO-824,Pictilisib,Paclitaxel,0
SU8686,Gemcitabine,Paclitaxel,0
CCK-81,BMS-754807,AZD4547,0
COLO-678,AZD8055,Navitoclax,0
YAPC,Dasatinib,Irinotecan,0
NCI-H716,Palbociclib,Sapitinib,0
HCC2157,Temozolomide,Ribociclib,0
DAN-G,Lapatinib,Irinotecan,0
HCC1599,Cisplatin,Luminespib,0
AU565,MK-2206,Camptothecin,0
NCI-H716,SCH772984,AZD4547,0
DAN-G,Linsitinib,Gemcitabine,0
HCC1569,Crizotinib,SB216763,0
OCUB-M,Axitinib,Doramapimod,0
CAL-51,MK-2206,Vorinostat,0
CAMA-1,Navitoclax,Vorinostat,0
HCC1569,Axitinib,AZD8055,0
ZR-75-30,Sapitinib,Temozolomide,0
MDA-MB-468,Sapitinib,OSI-027,0
CCK-81,Afatinib,Sapitinib,0
GP5d,Oxaliplatin,AZD7762,0
AsPC-1,Crizotinib,Paclitaxel,0
MDA-MB-436,OSI-027,PD173074,0
BT-549,Navitoclax,OSI-027,0
UACC-893,Lapatinib,PF-4708671,0
COLO-320-HSR,Dabrafenib,MK-1775,0
MDA-MB-157,Crizotinib,Ribociclib,0
EFM-19,5-Fluorouracil,SCH772984,0
HCC2157,Linsitinib,Venetoclax,0
KP-4,Erlotinib,Galunisertib,0
HCC1187,Lapatinib,Palbociclib,0
HCC2218,Bortezomib,SCH772984,0
SW48,Crizotinib,BMS-754807,0
RCM-1,LGK974,Vinorelbine,0
OCUB-M,Linsitinib,NU7441,0
HCC38,Trametinib,MK-1775,0
HCC1395,Axitinib,Alisertib,0
HCC38,MK-2206,Doramapimod,0
DU-4475,Bortezomib,Alpelisib,0
COLO-320-HSR,SB505124,SB216763,0
CAPAN-1,SCH772984,Galunisertib,0
AsPC-1,Gemcitabine,OSI-027,0
HCC1428,Linsitinib,GSK269962A,0
MCF7,Cisplatin,Olaparib,0
CAL-51,Luminespib,Uprosertib,0
SNU-81,Linsitinib,Trametinib,0
HCC1954,Sapitinib,Luminespib,0
SW1463,SB216763,Navitoclax,0
RCM-1,Olaparib,AZD8055,0
HCC38,Temozolomide,SCH772984,0
T84,Olaparib,Sapitinib,0
DiFi,SB505124,SCH772984,0
AsPC-1,Galunisertib,Trametinib,0
BT-483,AZD7762,5-Fluorouracil,0
MDA-MB-175-VII,Vorinostat,Ribociclib,0
MDA-MB-175-VII,PD173074,OSI-027,0
NCI-H716,Vinorelbine,MK-2206,0
NCI-H508,MK-1775,Vinorelbine,0
EFM-192A,MK-1775,Luminespib,0
MFM-223,Docetaxel,RO-3306,0
HCC1143,Cisplatin,Docetaxel,0
SW1990,SCH772984,Erlotinib,0
HCC1419,Gemcitabine,Uprosertib,0
HCC1143,Linsitinib,Alisertib,0
KP-4,SCH772984,Gemcitabine,0
CAL-51,Navitoclax,Temozolomide,0
BT-483,Bortezomib,AZD8055,0
COLO-824,Taselisib,Alisertib,0
HCC1500,Cisplatin,AZD7762,0
HT-29,Trametinib,SB505124,0
MDA-MB-468,Olaparib,Crizotinib,0
MDA-MB-330,Pictilisib,PD173074,0
HCC2218,Cisplatin,Alisertib,0
Hs-578-T,OSI-027,Docetaxel,0
HCC38,Olaparib,NU7441,0
BT-483,MK-2206,MK-1775,0
CaR-1,Vinorelbine,AZD4547,0
KP-1N,Dasatinib,Dactolisib,0
EFM-19,Lapatinib,Axitinib,0
ZR-75-1,5-Fluorouracil,Venetoclax,0
HCC2157,Vorinostat,Axitinib,1
MDA-MB-468,MK-1775,Olaparib,0
SNU-C1,Taselisib,Afatinib,0
LS-411N,MK-1775,Linsitinib,1
HuP-T3,Galunisertib,Dasatinib,0
HT-29,Vinorelbine,AZD8055,0
SNU-C2B,BMS-754807,Afatinib,0
CAPAN-1,Dasatinib,Gemcitabine,0
T47D,PD173074,Entinostat,0
KP-2,Gemcitabine,Irinotecan,0
HPAC,MK-2206,Crizotinib,0
SUIT-2,LGK974,Crizotinib,0
SU8686,Erlotinib,Olaparib,0
CAL-148,Pictilisib,Taselisib,0
MDA-MB-468,Taselisib,AZD7762,0
DU-4475,PD173074,JQ1,0
EFM-192A,Linsitinib,Camptothecin,0
HCC1599,Gemcitabine,Nilotinib,0
CAL-51,Lapatinib,BI-2536,0
NCI-H508,AZD7762,BMS-754807,0
SNU-407,LGK974,MK-2206,0
HuP-T3,Galunisertib,Navitoclax,0
HCC1500,Sapitinib,SB216763,0
CFPAC-1,Olaparib,Lapatinib,0
PANC-08-13,Cisplatin,Sorafenib,0
CFPAC-1,Dasatinib,Linsitinib,0
T47D,Cisplatin,5-Fluorouracil,0
SNU-C1,Dabrafenib,SCH772984,0
CAPAN-2,Dasatinib,Palbociclib,0
HCC2998,Vinorelbine,SB505124,0
HCC70,Trametinib,JQ1,1
HCC1419,Trametinib,Alpelisib,0
YAPC,SCH772984,5-Fluorouracil,0
SU8686,Cisplatin,Trametinib,0
JIMT-1,Lapatinib,ZM447439,0
SNU-81,5-Fluorouracil,Dabrafenib,0
MDA-MB-468,Palbociclib,Cisplatin,0
SNU-81,Palbociclib,5-Fluorouracil,0
NCI-H747,MK-1775,Vinorelbine,0
MDA-MB-436,Cisplatin,SB216763,0
HCC38,AZD7762,PF-4708671,0
HCT-15,AZD7762,Trametinib,0
EFM-192A,Gemcitabine,MK-2206,0
HCC1143,Sapitinib,OSI-027,0
HuP-T4,SCH772984,Ruxolitinib,0
SNU-1040,AZD7762,Oxaliplatin,0
HDQ-P1,Luminespib,Linsitinib,0
BT-483,AZD7762,BI-2536,0
MDA-MB-330,Linsitinib,Temozolomide,0
SW1463,SCH772984,Linsitinib,0
CAL-148,Palbociclib,JQ1,0
COLO-205,MK-1775,Sapitinib,1
HCC1954,PD173074,Dabrafenib,0
HCC1599,Cisplatin,AZD6482,0
CFPAC-1,Crizotinib,Erlotinib,0
BT-483,Navitoclax,OSI-027,1
MDA-MB-453,Docetaxel,OSI-027,0
BT-549,Navitoclax,Trametinib,0
ZR-75-1,Luminespib,Pictilisib,0
HCC2218,Olaparib,Venetoclax,0
MDA-MB-453,Vorinostat,RO-3306,0
HCC1569,Palbociclib,Axitinib,0
HCC1500,Palbociclib,Docetaxel,0
SW1463,AZD8055,BMS-754807,1
HCT-116,Dabrafenib,Sapitinib,0
HDQ-P1,Pictilisib,MK-2206,0
HCC38,Taselisib,Sapitinib,0
HCC1806,Linsitinib,Cisplatin,0
HCC1419,PD173074,Ribociclib,0
COLO-824,Palbociclib,Lapatinib,0
CFPAC-1,Irinotecan,Linsitinib,1
HCT-15,AZD4547,MK-2206,1
BT-20,Luminespib,Dabrafenib,0
NCI-H747,MK-1775,Oxaliplatin,0
Hs-578-T,Olaparib,Gemcitabine,0
HCC38,Pictilisib,Taselisib,0
HDQ-P1,5-Fluorouracil,JQ1,0
JIMT-1,Bortezomib,Entinostat,0
MRK-nu-1,Vorinostat,BI-2536,0
HuP-T3,Navitoclax,Paclitaxel,1
SUIT-2,Trametinib,Crizotinib,0
BxPC-3,Olaparib,MK-2206,0
OCUB-M,MK-2206,JQ1,1
MDA-MB-175-VII,Gemcitabine,AZD7762,0
SW48,AZD4547,SB216763,0
MDA-MB-453,Temozolomide,Lapatinib,0
SNU-407,Olaparib,Taselisib,0
AsPC-1,SCH772984,Gemcitabine,0
PANC-03-27,Trametinib,MK-1775,0
LS-513,AZD7762,Afatinib,0
LS-180,MK-1775,MK-2206,0
SW1990,MK-2206,Dactolisib,0
CAL-51,Bortezomib,RO-3306,0
KP-4,MK-2206,Lapatinib,1
CAL-51,AZD7762,MK-1775,1
HPAC,Crizotinib,SCH772984,1
EFM-192A,Luminespib,PD173074,0
NCI-H716,Olaparib,Camptothecin,0
HCC1419,Pictilisib,Temozolomide,0
HCC1569,Vorinostat,OSI-027,0
DiFi,Vinorelbine,AZD7762,0
MDA-MB-231,OSI-027,Sorafenib,0
PSN1,MK-2206,Erlotinib,0
HDQ-P1,Olaparib,GSK269962A,0
HCC2998,MK-2206,Afatinib,0
MDA-MB-231,Pictilisib,Alpelisib,0
HCT-116,Trametinib,Afatinib,0
ZR-75-30,MK-2206,JQ1,0
MDA-MB-175-VII,Palbociclib,SCH772984,0
HCC1806,Pictilisib,Temozolomide,0
HCC1500,5-Fluorouracil,Vorinostat,0
MDA-MB-415,Cisplatin,Trametinib,0
MDA-MB-157,OSI-027,Pictilisib,0
DU-4475,Gemcitabine,Olaparib,0
CAPAN-1,Cisplatin,Palbociclib,0
MDA-MB-436,Crizotinib,Doramapimod,0
PL4,Cisplatin,MK-1775,0
OCUB-M,Linsitinib,Taselisib,0
PL4,Cisplatin,Irinotecan,0
DU-4475,Temozolomide,Crizotinib,0
CAL-148,Vorinostat,Luminespib,0
CAL-85-1,OSI-027,Luminespib,0
UACC-812,Temozolomide,Lapatinib,0
KP-4,Crizotinib,Olaparib,0
NCI-H508,LGK974,5-Fluorouracil,0
MCF7,Olaparib,Taselisib,0
AU565,Docetaxel,Camptothecin,0
HCC38,Cisplatin,GSK269962A,0
MFM-223,Cisplatin,Sapitinib,0
BT-549,OSI-027,AZD8055,0
EFM-192A,Crizotinib,Luminespib,0
CL-11,Trametinib,Camptothecin,0
ZR-75-30,Trametinib,Sapitinib,0
PL4,MK-1775,Lapatinib,0
MCF7,MK-1775,Trametinib,0
HCC1187,Linsitinib,AZD8055,0
KP-1N,Linsitinib,Cisplatin,0
DiFi,Palbociclib,Trametinib,0
HCC1500,Sapitinib,Sorafenib,0
JIMT-1,5-Fluorouracil,Temozolomide,0
MRK-nu-1,Taselisib,Vorinostat,0
PANC-03-27,Olaparib,Sorafenib,0
COLO-824,Docetaxel,AZD7762,0
LS-123,Navitoclax,Camptothecin,0
MDA-MB-453,Axitinib,KU-55933,0
CW-2,Navitoclax,Dabrafenib,0
BT-474,AZD7762,Dabrafenib,0
BT-483,Axitinib,AZD8055,0
T47D,Vorinostat,Nilotinib,0
HCC1500,Sapitinib,Pictilisib,0
T47D,Taselisib,Crizotinib,0
MDA-MB-453,Cisplatin,Alpelisib,0
ZR-75-1,Navitoclax,OSI-027,0
HCC1187,Palbociclib,ZM447439,0
CAL-120,Navitoclax,Taselisib,1
AU565,Linsitinib,Wee1 Inhibitor,0
MDA-MB-436,Temozolomide,Afatinib,0
OCUB-M,MK-2206,AZD8055,1
SW48,Taselisib,SB505124,0
