cell,drug1_db,drug2_db,synergy
CAL-120,Trametinib,Sorafenib,0
EFM-192A,AZD7762,Trametinib,0
MIA-PaCa-2,Sorafenib,Crizotinib,0
HCC1806,Navitoclax,Gemcitabine,0
ZR-75-30,Temozolomide,Crizotinib,0
HT-29,5-Fluorouracil,Afatinib,0
MDA-MB-361,MK-2206,Axitinib,0
LS-180,Camptothecin,Oxaliplatin,0
JIMT-1,Pictilisib,Taselisib,0
HDQ-P1,Cisplatin,Venetoclax,0
HCC38,MK-2206,Docetaxel,0
HCC1187,Cisplatin,Venetoclax,0
HPAC,Sorafenib,Paclitaxel,0
SNU-C1,Oxaliplatin,Camptothecin,0
NCI-H716,SB505124,Linsitinib,0
MDA-MB-453,AZD7762,MK-1775,0
CAL-148,OSI-027,Camptothecin,0
DU-4475,PD173074,Alpelisib,0
CAL-148,Luminespib,Camptothecin,0
MDA-MB-231,MK-2206,Sapitinib,0
MIA-PaCa-2,Gemcitabine,Crizotinib,0
NCI-H747,SB216763,MK-2206,0
EFM-19,AZD7762,Olaparib,0
JIMT-1,Luminespib,Doramapimod,0
AU565,5-Fluorouracil,Doramapimod,0
PA-TU-8902,Taselisib,Erlotinib,0
HCC38,OSI-027,Palbociclib,1
EFM-19,MK-1775,Docetaxel,0
HCC1395,Crizotinib,KU-55933,0
HPAC,Irinotecan,Erlotinib,0
HCC2157,Lapatinib,Wee1 Inhibitor,0
RCM-1,Trametinib,Dabrafenib,0
KP-1N,MK-1775,Trametinib,0
PSN1,Sorafenib,Palbociclib,0
BT-20,MK-1775,OSI-027,0
COLO-824,Axitinib,Wee1 Inhibitor,0
HCC1599,AZD7762,AZD6482,0
CAL-51,Gemcitabine,MK-1775,0
HT-29,Palbociclib,Crizotinib,0
EFM-19,Sapitinib,Pictilisib,0
HCC1419,Trametinib,Luminespib,0
SNU-C2B,Linsitinib,BMS-754807,0
HCC1500,Lapatinib,Navitoclax,0
HCC1395,AZD7762,Sapitinib,0
PANC-02-03,Oxaliplatin,Taselisib,0
HCC1419,Temozolomide,GSK269962A,0
HCT-116,AZD8055,SB505124,0
MIA-PaCa-2,Lapatinib,Dasatinib,0
CAMA-1,Sapitinib,Axitinib,0
GP5d,AZD7762,MK-1775,1
MDA-MB-157,Lapatinib,Nilotinib,0
HCC1954,Luminespib,KU-55933,0
T47D,Vorinostat,ZM447439,0
DU-4475,Taselisib,ZM447439,0
JIMT-1,AZD7762,PD173074,0
SW48,SCH772984,Afatinib,1
GP5d,Afatinib,Oxaliplatin,0
PANC-03-27,Crizotinib,Olaparib,0
UACC-893,Temozolomide,Wee1 Inhibitor,0
HCC1143,Taselisib,Uprosertib,0
LS-513,Palbociclib,Crizotinib,0
SNU-175,LGK974,SB216763,0
HuP-T3,OSI-027,Palbociclib,0
MDA-MB-415,Crizotinib,MK-1775,0
HCC1419,Palbociclib,Cisplatin,0
ZR-75-1,Lapatinib,Sorafenib,0
MCF7,5-Fluorouracil,Palbociclib,0
MZ1-PC,MK-2206,Crizotinib,0
SW1116,AZD4547,Taselisib,0
MDST8,Sapitinib,BMS-754807,0
EFM-19,Trametinib,5-Fluorouracil,0
BT-20,Taselisib,Bortezomib,0
HCC2218,Sapitinib,Gemcitabine,0
PSN1,SCH772984,MK-2206,1
NCI-H508,Camptothecin,MK-2206,0
SUIT-2,MK-1775,Ruxolitinib,0
Hs-578-T,Luminespib,Venetoclax,0
MDA-MB-231,Navitoclax,Nilotinib,0
MDA-MB-415,Taselisib,Palbociclib,0
SNU-C5,Olaparib,Vinorelbine,0
MDA-MB-415,Crizotinib,Pictilisib,0
LoVo,Taselisib,AZD4547,0
HT55,Palbociclib,MK-2206,0
MDA-MB-157,Docetaxel,Trametinib,0
C2BBe1,BMS-754807,Camptothecin,0
PA-TU-8988T,Lapatinib,Dasatinib,0
HT-29,SCH772984,Linsitinib,0
CAL-51,Vorinostat,Sapitinib,0
MDA-MB-361,Olaparib,MK-1775,0
MDA-MB-436,Navitoclax,AZD7762,0
HDQ-P1,Pictilisib,Crizotinib,0
T47D,MK-1775,Entinostat,0
HCC1143,MK-2206,Alpelisib,0
BT-20,Palbociclib,Camptothecin,0
T47D,Temozolomide,Luminespib,0
HCC1419,Trametinib,RO-3306,0
HCC38,Sapitinib,Docetaxel,0
MZ1-PC,Paclitaxel,LGK974,0
HCC1806,Crizotinib,Doramapimod,0
HCC1806,Linsitinib,Dabrafenib,0
HCC2157,Sapitinib,MK-2206,0
HCC1143,Gemcitabine,Entinostat,0
HT-29,SB216763,Taselisib,0
HCC1395,Pictilisib,ZM447439,0
NCI-H716,Crizotinib,Olaparib,0
HCC1419,PD173074,Axitinib,0
SNU-407,Trametinib,SB216763,0
HCC1428,Taselisib,Alpelisib,0
PANC-04-03,Gemcitabine,Irinotecan,0
HCT-116,SCH772984,Sapitinib,1
HCC1187,MK-2206,Linsitinib,0
CFPAC-1,Oxaliplatin,Linsitinib,0
Hs-578-T,Bortezomib,Pictilisib,0
LS-180,MK-1775,SB216763,0
Hs-578-T,Palbociclib,Nilotinib,0
HCC2998,SB216763,Dabrafenib,0
SNU-407,SB505124,LGK974,0
MCF7,Lapatinib,Doramapimod,0
Hs-578-T,Docetaxel,Linsitinib,0
CAPAN-1,MK-1775,Olaparib,0
EFM-192A,Crizotinib,SCH772984,0
LS-411N,BMS-754807,AZD7762,0
HPAC,Irinotecan,Lapatinib,0
HCC1806,Bortezomib,OSI-027,0
EFM-19,Trametinib,GSK269962A,0
HT-29,Linsitinib,BMS-754807,0
MDA-MB-330,5-Fluorouracil,Gemcitabine,0
SUIT-2,Galunisertib,Olaparib,0
MDA-MB-468,5-Fluorouracil,AZD6482,0
HT-115,Taselisib,Palbociclib,0
BT-20,Linsitinib,Gemcitabine,0
MDA-MB-330,MK-1775,Navitoclax,0
MDA-MB-468,Linsitinib,ZM447439,0
HCC1419,AZD7762,Alpelisib,0
CFPAC-1,MK-1775,Trametinib,0
MDST8,Crizotinib,MK-1775,0
HT-29,Dabrafenib,LGK974,0
UACC-812,Olaparib,Taselisib,0
MDA-MB-175-VII,OSI-027,Temozolomide,0
JIMT-1,Cisplatin,Lapatinib,0
MDA-MB-175-VII,Bortezomib,Docetaxel,0
BT-483,MK-1775,Entinostat,0
PA-TU-8902,AZD7762,Cisplatin,0
PA-TU-8902,MK-2206,Sorafenib,0
MDA-MB-175-VII,Sapitinib,Axitinib,0
CAPAN-2,SCH772984,Sorafenib,1
DAN-G,MK-1775,Linsitinib,0
RKO,MK-2206,Linsitinib,0
LS-513,LGK974,Afatinib,0
HCC1143,Docetaxel,Dabrafenib,0
T47D,OSI-027,Pictilisib,0
PANC-08-13,MK-2206,SCH772984,0
HT-29,Olaparib,Taselisib,0
BT-20,Olaparib,Uprosertib,0
BT-483,Linsitinib,Dabrafenib,0
HCC2218,Sapitinib,JQ1,0
BT-474,Trametinib,Luminespib,0
Hs-578-T,5-Fluorouracil,Alisertib,0
KP-2,MK-1775,Ruxolitinib,0
BT-483,Gemcitabine,KU-55933,0
MDA-MB-436,Gemcitabine,Lapatinib,0
MDST8,MK-2206,Olaparib,0
CAL-120,Linsitinib,Navitoclax,0
BT-474,Trametinib,MK-2206,0
KM12,Crizotinib,SB505124,0
MDA-MB-157,Pictilisib,AZD7762,0
HCC1599,Luminespib,Sorafenib,0
AU565,Temozolomide,JQ1,0
PA-TU-8902,MK-1775,Navitoclax,1
HCC1954,Sapitinib,Gemcitabine,0
SNU-407,Palbociclib,SB505124,0
HCC1187,Trametinib,NU7441,0
CAL-148,PD173074,Nilotinib,1
MDA-MB-415,Docetaxel,RO-3306,0
MDA-MB-436,Navitoclax,BI-2536,0
HCC1954,Temozolomide,PF-4708671,0
HCC2157,Sapitinib,Palbociclib,0
MDA-MB-231,Gemcitabine,Crizotinib,0
HCC1806,Sapitinib,SCH772984,0
HCC1569,Temozolomide,SB216763,0
HCC2218,Axitinib,Sorafenib,0
CAMA-1,Olaparib,KU-55933,0
HCC2218,Trametinib,AZD7762,0
LS-513,Dabrafenib,Afatinib,0
KP-3,Cisplatin,Sorafenib,0
HCC2218,Pictilisib,MK-2206,0
EFM-192A,Axitinib,Vorinostat,0
MDA-MB-157,Crizotinib,Tozasertib,0
CaR-1,Trametinib,AZD7762,0
SW1417,AZD7762,SB505124,0
HCC2157,Docetaxel,Linsitinib,0
HPAC,MK-1775,Lapatinib,0
MDST8,SB505124,Camptothecin,0
HCC1937,AZD7762,Cisplatin,0
HCC1428,Trametinib,Tozasertib,0
MDA-MB-330,5-Fluorouracil,Linsitinib,0
HCC1187,Bortezomib,Axitinib,0
MCF7,Gemcitabine,GSK269962A,0
ZR-75-1,Luminespib,Venetoclax,0
HPAC,Paclitaxel,Navitoclax,1
UACC-893,Gemcitabine,Palbociclib,0
SW1990,AZD7762,Olaparib,0
MCF7,Crizotinib,PF-4708671,0
CFPAC-1,Trametinib,Sorafenib,0
T47D,Bortezomib,JQ1,0
Hs-578-T,Palbociclib,Bortezomib,0
HCC1954,Trametinib,NU7441,0
HPAC,Cisplatin,Galunisertib,0
HCC2998,5-Fluorouracil,Sapitinib,1
CAPAN-2,Erlotinib,Cisplatin,0
AU565,Pictilisib,SB216763,0
SU8686,Lapatinib,MK-2206,0
JIMT-1,Temozolomide,MK-1775,0
KP-4,AZD7762,Trametinib,0
MFM-223,AZD7762,Sapitinib,0
Hs-578-T,MK-1775,Trametinib,0
HuP-T4,Ruxolitinib,OSI-027,0
SW1463,Palbociclib,MK-1775,0
T47D,MK-1775,AZD8055,0
GP5d,Trametinib,AZD4547,0
T47D,Bortezomib,Ribociclib,0
KM12,MK-2206,Vinorelbine,0
HCC1954,Cisplatin,Lapatinib,0
MDA-MB-175-VII,MK-2206,Paclitaxel,0
HCC2998,Vinorelbine,AZD8055,0
KM12,MK-1775,Trametinib,0
HCC1428,Crizotinib,RO-3306,0
MDA-MB-175-VII,Taselisib,MK-1775,0
CAMA-1,Luminespib,Pictilisib,0
EFM-192A,Trametinib,Alisertib,0
SNU-81,Olaparib,SB505124,0
HCC38,Olaparib,SB216763,0
CAL-51,Olaparib,Navitoclax,0
CAMA-1,Docetaxel,Sorafenib,0
HCC2218,Pictilisib,AZD8055,0
BT-20,Olaparib,Paclitaxel,0
EFM-19,Temozolomide,BI-2536,0
DU-4475,Taselisib,Pictilisib,0
SNU-C1,Crizotinib,Afatinib,0
HCC2157,Crizotinib,NU7441,0
RKO,Olaparib,Taselisib,0
OCUB-M,Lapatinib,Uprosertib,0
CAL-51,Linsitinib,NU7441,0
SNU-81,Afatinib,Palbociclib,0
KP-3,OSI-027,MK-1775,0
ZR-75-30,Axitinib,Pictilisib,0
MDA-MB-468,Olaparib,Sorafenib,0
SNU-407,Palbociclib,Taselisib,0
SNU-C5,SCH772984,AZD4547,0
CCK-81,SB505124,5-Fluorouracil,0
BxPC-3,Dasatinib,SCH772984,0
HCC1187,Taselisib,Pictilisib,0
PA-TU-8902,MK-1775,Trametinib,0
HCC2157,Trametinib,AZD6482,0
HCC1806,Palbociclib,Alisertib,0
AU565,Docetaxel,SB216763,0
HT-29,Palbociclib,MK-2206,0
AU565,MK-1775,Paclitaxel,0
PA-TU-8902,Ruxolitinib,OSI-027,0
ZR-75-1,Temozolomide,Lapatinib,0
BT-549,Bortezomib,PD173074,0
CAL-51,Temozolomide,Venetoclax,0
COLO-824,Luminespib,Camptothecin,0
JIMT-1,MK-1775,Linsitinib,0
SNU-407,SCH772984,SB505124,0
BT-474,MK-1775,Sapitinib,0
SW1417,AZD8055,5-Fluorouracil,0
HCC1428,Sapitinib,KU-55933,0
HCC1419,Trametinib,Dabrafenib,0
MDA-MB-468,Navitoclax,Axitinib,0
COLO-678,Oxaliplatin,Camptothecin,0
BxPC-3,5-Fluorouracil,Dactolisib,0
CL-11,AZD8055,AZD4547,0
Hs-578-T,Bortezomib,5-Fluorouracil,0
HT55,AZD4547,MK-2206,0
AU565,Vorinostat,AZD8055,0
MDA-MB-330,OSI-027,Crizotinib,0
UACC-812,Taselisib,Docetaxel,0
HCC1187,Olaparib,Luminespib,0
HT55,AZD4547,Vinorelbine,0
PA-TU-8902,MK-1775,SCH772984,0
CFPAC-1,Navitoclax,Ruxolitinib,0
JIMT-1,Docetaxel,Temozolomide,0
NCI-H508,Olaparib,Taselisib,0
HCT-116,Afatinib,Trametinib,0
HCC1187,Trametinib,Wee1 Inhibitor,0
EFM-19,Sapitinib,GSK269962A,0
MDA-MB-157,Taselisib,AZD6482,0
OCUB-M,Palbociclib,Uprosertib,0
YAPC,Taselisib,OSI-027,0
CAPAN-2,Ruxolitinib,Olaparib,0
EVSA-T,Lapatinib,Doramapimod,0
UACC-893,Olaparib,Doramapimod,0
HCC1569,Axitinib,GSK269962A,0
HuP-T4,Lapatinib,Olaparib,0
COLO-824,Luminespib,Afatinib,0
MDA-MB-361,Vorinostat,ZM447439,1
LS-123,Vinorelbine,Linsitinib,0
NCI-H508,Olaparib,MK-2206,0
SW837,BMS-754807,AZD7762,0
NCI-H716,Sapitinib,Crizotinib,0
HCC1187,Luminespib,JQ1,0
MDA-MB-231,Docetaxel,Crizotinib,0
BT-483,Gemcitabine,Cisplatin,0
CAL-51,Crizotinib,Temozolomide,0
NCI-H508,SB216763,AZD7762,0
CAL-120,Vorinostat,Trametinib,0
HCC2157,5-Fluorouracil,Gemcitabine,0
SNU-81,LGK974,SB505124,0
MDA-MB-231,Vorinostat,PF-4708671,0
Hs-578-T,Vorinostat,NU7441,0
HCC70,Trametinib,BI-2536,0
MDA-MB-415,MK-1775,Docetaxel,0
HCC1500,Gemcitabine,Navitoclax,0
CAL-85-1,Temozolomide,JQ1,0
HT-29,Navitoclax,Olaparib,0
MCF7,OSI-027,BI-2536,0
SW948,BMS-754807,SB216763,0
PANC-04-03,Lapatinib,MK-2206,1
SNU-C5,Navitoclax,Afatinib,0
COLO-205,Dabrafenib,AZD8055,0
HuP-T3,MK-1775,Cisplatin,0
BT-20,Docetaxel,Dabrafenib,0
SW837,AZD8055,5-Fluorouracil,0
SNU-C5,Navitoclax,Camptothecin,0
MDA-MB-361,Gemcitabine,RO-3306,0
HCC2218,Temozolomide,Gemcitabine,0
HCC2998,SB216763,SCH772984,0
T84,Oxaliplatin,Taselisib,0
HCT-15,AZD4547,Taselisib,0
HCC70,AZD7762,5-Fluorouracil,0
KP-2,SCH772984,Irinotecan,0
LS-180,SB505124,Taselisib,0
CFPAC-1,Dasatinib,LGK974,0
PA-TU-8902,Crizotinib,Palbociclib,0
PANC-10-05,Galunisertib,Linsitinib,0
T47D,Pictilisib,PD173074,0
SW1116,Taselisib,Oxaliplatin,0
HCC1806,Sapitinib,Crizotinib,0
HCC2998,Trametinib,Dabrafenib,0
CAL-148,Sapitinib,SCH772984,0
T47D,Bortezomib,Uprosertib,0
COLO-824,Axitinib,Nilotinib,0
OCUB-M,Olaparib,Vorinostat,0
BT-483,Axitinib,MK-1775,0
OCUB-M,Palbociclib,NU7441,0
EVSA-T,Docetaxel,Gemcitabine,0
CAL-85-1,Crizotinib,PD173074,0
MZ1-PC,Irinotecan,OSI-027,0
MCF7,Temozolomide,Venetoclax,0
MFM-223,5-Fluorouracil,Crizotinib,0
LS-123,Dabrafenib,LGK974,0
AU565,Bortezomib,MK-1775,0
DU-4475,Cisplatin,KU-55933,1
HPAC,Crizotinib,MK-1775,0
EFM-19,Axitinib,AZD6482,0
HCC70,Cisplatin,Vorinostat,0
OCUB-M,Temozolomide,Alpelisib,0
DAN-G,Linsitinib,Galunisertib,0
MDA-MB-453,Luminespib,Uprosertib,0
HCC2157,Navitoclax,NU7441,1
CW-2,LGK974,MK-1775,0
MZ1-PC,Dactolisib,Crizotinib,0
LoVo,Vinorelbine,Trametinib,0
MDA-MB-436,Crizotinib,BI-2536,0
BT-483,Temozolomide,Vorinostat,0
HuP-T3,Ruxolitinib,Crizotinib,0
HT55,Vinorelbine,5-Fluorouracil,0
MDA-MB-231,Axitinib,Sorafenib,0
KP-3,MK-1775,Dactolisib,0
MDA-MB-231,Linsitinib,5-Fluorouracil,0
CAPAN-2,AZD7762,Irinotecan,0
KP-4,Ruxolitinib,Linsitinib,0
HCC1187,Luminespib,Gemcitabine,0
Hs-766T,5-Fluorouracil,Dactolisib,0
CAL-85-1,PD173074,Pictilisib,0
SNU-407,Palbociclib,Afatinib,0
EFM-19,Sapitinib,Venetoclax,0
HCC1395,MK-1775,Dabrafenib,0
RKO,Oxaliplatin,MK-2206,0
PANC-08-13,Palbociclib,Dactolisib,0
COLO-824,Cisplatin,Taselisib,0
LS-411N,Navitoclax,MK-2206,0
T84,MK-1775,SB505124,0
NCI-H716,Linsitinib,Vinorelbine,0
UACC-812,Vorinostat,Temozolomide,0
HCT-15,Sapitinib,Olaparib,0
LS-180,Olaparib,Palbociclib,0
SNU-C2B,5-Fluorouracil,Palbociclib,0
SNU-C2B,Sapitinib,Olaparib,0
EFM-19,Docetaxel,JQ1,0
HCC1806,Gemcitabine,Uprosertib,0
PANC-03-27,Navitoclax,Gemcitabine,1
HCC70,Olaparib,Palbociclib,0
HT55,5-Fluorouracil,MK-2206,0
KP-4,Gemcitabine,Olaparib,0
AU565,Navitoclax,GSK269962A,0
MDA-MB-361,Lapatinib,Wee1 Inhibitor,0
SW1463,Crizotinib,Afatinib,0
BT-20,Linsitinib,Dabrafenib,0
HDQ-P1,Trametinib,Linsitinib,1
CAMA-1,Crizotinib,RO-3306,0
HCC1954,Luminespib,Cisplatin,0
SNU-C2B,LGK974,MK-2206,0
BxPC-3,Dactolisib,Ruxolitinib,0
BT-20,5-Fluorouracil,Paclitaxel,0
MDA-MB-361,Navitoclax,BI-2536,0
DU-4475,MK-2206,Temozolomide,0
PA-TU-8902,Gemcitabine,LGK974,0
CAMA-1,Taselisib,Trametinib,0
UACC-812,Sapitinib,Palbociclib,0
HCC1500,Pictilisib,SB216763,0
HCC1937,Luminespib,Camptothecin,0
EFM-19,Gemcitabine,MK-1775,0
JIMT-1,Axitinib,Sapitinib,0
UACC-893,Crizotinib,Entinostat,0
SK-CO-1,SB505124,MK-2206,0
Hs-578-T,5-Fluorouracil,Doramapimod,0
HCC1500,5-Fluorouracil,Gemcitabine,0
SNU-407,5-Fluorouracil,Sapitinib,0
SW948,SB216763,Afatinib,0
HDQ-P1,Trametinib,Docetaxel,0
CAPAN-2,Paclitaxel,Navitoclax,0
HCC1500,Axitinib,Lapatinib,0
HCC38,Palbociclib,Linsitinib,0
MCF7,Axitinib,Cisplatin,0
LS-513,BMS-754807,Camptothecin,0
HCT-15,SB505124,Crizotinib,0
AU565,Axitinib,AZD6482,0
RKO,5-Fluorouracil,Camptothecin,0
HCC1806,Linsitinib,Wee1 Inhibitor,0
PA-TU-8902,Olaparib,Paclitaxel,0
HCC1143,Axitinib,Lapatinib,0
SNU-C2B,Linsitinib,Palbociclib,0
MDA-MB-157,Lapatinib,Vorinostat,0
DAN-G,Sorafenib,Oxaliplatin,0
COLO-678,SB505124,AZD7762,0
NCI-H747,Taselisib,MK-1775,0
HCC1419,Palbociclib,Wee1 Inhibitor,0
ZR-75-1,Bortezomib,Ribociclib,0
BT-549,Lapatinib,MK-1775,0
AU565,Pictilisib,MK-2206,0
HCC1395,Gemcitabine,AZD6482,0
BT-549,Bortezomib,Linsitinib,0
MDA-MB-157,Olaparib,JQ1,0
PANC-04-03,OSI-027,Ruxolitinib,0
BT-549,Cisplatin,ZM447439,0
MRK-nu-1,Gemcitabine,KU-55933,0
HCC1419,Temozolomide,JQ1,0
HCC2998,Palbociclib,SCH772984,0
HCC1806,Cisplatin,MK-2206,0
ZR-75-1,Axitinib,BI-2536,0
JIMT-1,MK-1775,OSI-027,0
T84,MK-2206,Camptothecin,0
HCC1937,Palbociclib,Wee1 Inhibitor,0
CaR-1,AZD4547,MK-1775,0
HCC38,Olaparib,MK-2206,0
LS-411N,AZD7762,Olaparib,1
KP-2,Crizotinib,Dactolisib,0
MIA-PaCa-2,Irinotecan,Ruxolitinib,0
MDA-MB-453,OSI-027,Sorafenib,0
RKO,SCH772984,BMS-754807,1
RCM-1,BMS-754807,Crizotinib,0
CaR-1,SCH772984,Sapitinib,0
PANC-04-03,Erlotinib,Oxaliplatin,0
T47D,Navitoclax,Gemcitabine,1
UACC-893,AZD7762,Camptothecin,1
SNU-175,MK-1775,SB216763,0
HCC2157,OSI-027,Trametinib,0
COLO-205,Vinorelbine,5-Fluorouracil,0
HCC1806,Linsitinib,PF-4708671,0
BT-549,Docetaxel,Dabrafenib,0
RCM-1,Dabrafenib,Navitoclax,0
EFM-192A,Palbociclib,Docetaxel,0
RKO,AZD4547,SB505124,0
HCC202,Luminespib,MK-2206,0
UACC-812,Linsitinib,Palbociclib,0
HCC1954,Cisplatin,Wee1 Inhibitor,0
COLO-205,Sapitinib,SB505124,0
MZ1-PC,MK-2206,Sorafenib,0
HCC2998,Navitoclax,SB505124,0
MDA-MB-157,MK-1775,PD173074,0
KP-4,Oxaliplatin,5-Fluorouracil,0
JIMT-1,Cisplatin,Wee1 Inhibitor,0
HDQ-P1,Bortezomib,Palbociclib,0
SNU-175,Trametinib,Dabrafenib,0
PL4,OSI-027,MK-1775,0
HCC1954,Navitoclax,Vorinostat,0
JIMT-1,Luminespib,KU-55933,0
MDA-MB-361,Lapatinib,Alpelisib,0
CAMA-1,Olaparib,SB216763,0
MDA-MB-330,Navitoclax,Docetaxel,0
LS-180,AZD4547,Taselisib,0
HCC1599,Vorinostat,5-Fluorouracil,0
EFM-19,Crizotinib,Pictilisib,0
Hs-578-T,Crizotinib,Temozolomide,0
BT-474,Luminespib,Venetoclax,0
GP5d,AZD8055,Sapitinib,1
SUIT-2,Navitoclax,Galunisertib,0
MDA-MB-330,Navitoclax,AZD7762,0
RKO,5-Fluorouracil,AZD7762,0
CaR-1,SB505124,Linsitinib,0
ZR-75-30,Sapitinib,Uprosertib,0
COLO-320-HSR,Navitoclax,MK-2206,0
MDA-MB-231,PD173074,NU7441,0
ZR-75-1,Sapitinib,Afatinib,0
CAMA-1,Vorinostat,PF-4708671,0
SK-CO-1,Trametinib,Olaparib,0
HCC1806,Temozolomide,Camptothecin,0
BT-549,Trametinib,Olaparib,0
HCC1419,OSI-027,Trametinib,0
COLO-678,AZD7762,Linsitinib,0
T47D,Gemcitabine,Taselisib,0
RCM-1,LGK974,Olaparib,0
CFPAC-1,Trametinib,Oxaliplatin,0
JIMT-1,Trametinib,Vorinostat,0
SNU-C1,Afatinib,Sapitinib,0
HCC1187,Sapitinib,Sorafenib,0
HCC38,Palbociclib,Pictilisib,0
BT-483,5-Fluorouracil,Alpelisib,0
Hs-578-T,Axitinib,Trametinib,0
UACC-812,Lapatinib,MK-2206,0
KM12,Camptothecin,Olaparib,0
DU-4475,Taselisib,OSI-027,1
MDA-MB-361,Crizotinib,Wee1 Inhibitor,0
PANC-02-03,Paclitaxel,Cisplatin,0
SW48,Trametinib,MK-1775,0
KP-1N,Galunisertib,OSI-027,0
HT55,MK-2206,SB505124,0
YAPC,Lapatinib,Palbociclib,0
SUIT-2,Dactolisib,Sorafenib,0
LS-411N,Linsitinib,Vinorelbine,1
HT-115,Trametinib,Camptothecin,0
RKO,Navitoclax,AZD8055,0
PANC-02-03,SCH772984,Paclitaxel,0
LS-411N,Olaparib,BMS-754807,0
MDA-MB-468,MK-1775,AZD6482,0
MDA-MB-468,Crizotinib,BI-2536,0
T47D,Trametinib,Dabrafenib,0
CCK-81,Taselisib,Oxaliplatin,0
Hs-578-T,MK-2206,SCH772984,0
HCC2218,AZD7762,Camptothecin,0
BT-20,AZD7762,Lapatinib,0
C2BBe1,SB505124,Vinorelbine,1
HT55,Oxaliplatin,LGK974,0
HCC2218,5-Fluorouracil,Paclitaxel,0
BT-483,Temozolomide,Lapatinib,0
HCC1428,Gemcitabine,Sapitinib,0
CAL-51,Sapitinib,KU-55933,0
CFPAC-1,Sorafenib,Crizotinib,0
EFM-192A,Vorinostat,SCH772984,0
HCC1569,MK-2206,Olaparib,0
ZR-75-30,Bortezomib,BI-2536,0
MDA-MB-175-VII,Gemcitabine,Ribociclib,0
UACC-893,Crizotinib,BI-2536,0
EFM-192A,MK-2206,NU7441,0
AsPC-1,Gemcitabine,Dasatinib,0
LS-123,AZD7762,Linsitinib,0
HCT-15,Trametinib,Dabrafenib,1
COLO-824,Gemcitabine,Cisplatin,0
AU565,Linsitinib,Temozolomide,0
PANC-02-03,Galunisertib,Oxaliplatin,0
HCC38,5-Fluorouracil,Ribociclib,0
HCC1500,MK-1775,5-Fluorouracil,0
HCC1419,Temozolomide,Sapitinib,0
MFM-223,Sapitinib,Dabrafenib,0
COLO-205,Sapitinib,AZD7762,0
HCC38,Linsitinib,Lapatinib,0
RKO,Taselisib,Olaparib,0
PSN1,Erlotinib,Taselisib,0
MDA-MB-453,Axitinib,Doramapimod,0
MDA-MB-157,Palbociclib,Uprosertib,0
BT-483,Trametinib,OSI-027,0
BT-549,Axitinib,Venetoclax,0
PA-TU-8988T,Trametinib,AZD7762,0
CFPAC-1,Oxaliplatin,Galunisertib,0
PANC-10-05,Lapatinib,Gemcitabine,0
HCC1937,AZD7762,Uprosertib,0
ZR-75-1,MK-2206,Tozasertib,0
CAL-85-1,Sapitinib,Ribociclib,0
HCC38,Navitoclax,KU-55933,0
HCC2157,Taselisib,MK-1775,0
MDA-MB-330,MK-2206,GSK269962A,0
HCC1428,OSI-027,Ribociclib,0
DAN-G,5-Fluorouracil,Palbociclib,0
BT-549,Cisplatin,KU-55933,0
MDA-MB-436,Cisplatin,Palbociclib,0
MDA-MB-468,Pictilisib,Vorinostat,0
CAL-85-1,Olaparib,Gemcitabine,0
EFM-192A,Navitoclax,AZD8055,0
PANC-10-05,Dactolisib,Paclitaxel,0
UACC-812,Bortezomib,Linsitinib,0
HCT-15,Olaparib,Palbociclib,0
HCC1500,Vorinostat,Trametinib,0
CAPAN-2,MK-1775,Taselisib,0
LoVo,AZD8055,Sapitinib,0
HCC1500,Crizotinib,Olaparib,0
ZR-75-30,Bortezomib,Temozolomide,0
CW-2,AZD8055,SCH772984,0
KP-3,Oxaliplatin,MK-2206,0
AU565,Luminespib,Afatinib,0
HCC1395,Olaparib,BI-2536,0
HCC1428,Bortezomib,KU-55933,0
MIA-PaCa-2,Dasatinib,Galunisertib,0
PA-TU-8902,Erlotinib,5-Fluorouracil,0
CCK-81,Oxaliplatin,MK-2206,0
T47D,Luminespib,KU-55933,0
BT-549,Vorinostat,PF-4708671,0
SNU-81,Vinorelbine,AZD4547,0
OCUB-M,Vorinostat,Palbociclib,0
KM12,BMS-754807,Sapitinib,1
HCC202,Gemcitabine,Docetaxel,0
BT-20,5-Fluorouracil,MK-2206,0
MFM-223,MK-1775,Olaparib,0
KP-4,SCH772984,Ruxolitinib,0
MDA-MB-453,AZD7762,Lapatinib,0
COLO-824,Sapitinib,MK-2206,0
HCC1428,Lapatinib,MK-1775,0
BT-549,Linsitinib,Entinostat,0
MDA-MB-231,Temozolomide,Tozasertib,0
SNU-1040,Crizotinib,Taselisib,0
MDA-MB-415,Pictilisib,ZM447439,0
EFM-19,Vorinostat,JQ1,1
LS-123,5-Fluorouracil,Camptothecin,0
MDA-MB-175-VII,Bortezomib,RO-3306,0
CFPAC-1,Galunisertib,OSI-027,0
SW948,MK-2206,SB505124,0
BT-20,Palbociclib,Docetaxel,0
SNU-C5,Sapitinib,Afatinib,0
MDA-MB-231,Luminespib,Uprosertib,0
SNU-C1,Camptothecin,Palbociclib,0
HCC1419,Palbociclib,NU7441,0
BT-20,Linsitinib,AZD8055,0
LS-180,Crizotinib,AZD7762,0
MDA-MB-361,Axitinib,Venetoclax,0
KP-4,Gemcitabine,Cisplatin,0
HCC1143,Olaparib,Tozasertib,0
